Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,9,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,1,5,2.0,1.0
22,22,22,6,6,2.1666666666666665,2.0
23,23,23,1,4,3.166666666666667,3.0
24,24,24,5,8,2.2,1.0
25,25,25,1,7,2.0,1.0
26,26,26,1,10,3.166666666666667,3.0
27,27,27,1,10,2.0,1.0
28,28,28,2,9,2.8,2.0
29,29,29,8,11,2.125,1.0
30,30,30,3,8,3.916666666666667,3.0
31,31,31,2,9,4.0,3.0
32,32,32,3,10,2.3333333333333335,1.0
33,33,33,1,9,3.0,2.0
34,34,34,1,10,3.0,2.0
35,35,35,6,9,3.263157894736842,2.0
36,36,36,3,3,2.0,1.0
37,37,37,1,3,3.0,2.0
38,38,38,2,3,3.7272727272727275,3.0
39,39,39,4,2,4.0,3.0
40,40,40,4,3,3.4117647058823533,2.0
41,41,41,1,2,3.0,2.0
42,42,42,3,2,3.894736842105263,3.0
43,43,43,5,2,3.7142857142857144,3.0
44,44,44,6,3,3.90625,3.0
45,45,45,2,6,4.0,3.0
46,46,46,1,5,3.0,2.0
47,47,47,3,4,4.130434782608695,4.0
48,48,48,8,3,3.883720930232558,2.0
49,49,49,3,4,3.833333333333333,4.0
50,50,50,2,2,2.8,2.0
51,51,51,3,2,4.444444444444445,5.0
52,52,52,9,2,2.111111111111111,1.0
53,53,53,13,2,4.285714285714286,3.0
54,54,54,6,2,3.814814814814815,3.0
55,55,55,8,2,4.296875,3.0
56,56,56,16,3,3.741935483870968,2.0
57,57,57,12,2,3.666666666666667,2.0
58,58,58,2,2,4.153846153846153,4.0
59,59,59,6,2,3.814814814814815,3.0
60,60,60,3,2,3.916666666666667,3.0
61,61,61,3,2,3.916666666666667,3.0
62,62,62,2,2,3.7272727272727275,3.0
63,63,63,4,2,3.5,3.0
64,64,64,8,2,3.918918918918919,3.0
65,65,65,2,2,4.0,4.0
66,66,66,2,1,4.0,3.0
67,67,67,8,1,3.806451612903226,2.0
68,68,68,4,1,3.875,4.0
69,69,69,7,1,4.317460317460318,3.0
70,70,70,3,1,3.833333333333333,4.0
71,71,71,1,1,3.7142857142857144,3.0
72,72,72,4,1,3.5789473684210527,2.0
73,73,73,31,1,4.358064516129032,2.0
74,74,74,5,1,4.387755102040817,4.0
75,75,75,15,1,2.892857142857143,1.0
76,76,76,12,1,3.875,2.0
77,77,77,17,0,4.422360248447205,3.0
