Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,8,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,9,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,1,6,2.0,1.0
27,27,27,1,4,2.0,1.0
28,28,28,1,4,2.0,1.0
29,29,29,1,4,2.0,1.0
30,30,30,1,3,2.0,1.0
31,31,31,1,6,2.0,1.0
32,32,32,2,6,2.0,1.0
33,33,33,1,8,3.0,2.0
34,34,34,2,5,2.5,2.0
35,35,35,1,5,2.0,1.0
36,36,36,2,4,2.0,1.0
37,37,37,1,3,3.0,2.0
38,38,38,3,3,3.0,3.0
39,39,39,4,2,2.8,2.0
40,40,40,5,2,4.095238095238095,4.0
41,41,41,1,1,2.0,1.0
42,42,42,5,1,2.2,2.0
43,43,43,5,2,2.8333333333333335,2.0
44,44,44,10,3,2.2,1.0
45,45,45,3,3,2.6666666666666665,2.0
46,46,46,6,2,2.1666666666666665,2.0
47,47,47,6,1,2.1666666666666665,1.0
48,48,48,1,1,2.0,1.0
49,49,49,1,3,2.0,1.0
50,50,50,6,3,3.3,3.0
51,51,51,1,2,3.0,2.0
52,52,52,4,1,2.0,1.0
53,53,53,6,2,3.1363636363636367,3.0
54,54,54,5,2,2.0,1.0
55,55,55,2,2,2.0,1.0
56,56,56,18,2,3.5135135135135136,2.0
57,57,57,3,2,2.5,2.0
58,58,58,11,2,2.1818181818181817,1.0
59,59,59,1,2,3.928571428571429,4.0
60,60,60,4,2,2.75,2.0
61,61,61,2,2,3.666666666666667,4.0
62,62,62,3,2,3.2666666666666666,3.0
63,63,63,2,3,3.1,2.0
64,64,64,1,3,3.0,2.0
65,65,65,2,3,3.0,2.0
66,66,66,2,3,3.666666666666667,3.0
67,67,67,4,2,2.9230769230769234,2.0
68,68,68,2,1,2.0,1.0
69,69,69,10,1,2.7272727272727275,2.0
70,70,70,18,1,3.0,2.0
71,71,71,4,1,3.2,3.0
72,72,72,9,0,3.767857142857143,3.0
73,73,73,3,0,2.875,3.0
74,74,74,7,0,2.625,2.0
75,75,75,13,0,3.9555555555555557,3.0
76,76,76,8,0,2.25,2.0
77,77,77,2,0,3.666666666666667,4.0
78,78,78,6,0,3.4814814814814814,4.0
79,79,79,12,0,3.975609756097561,3.0
