Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,9,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,9,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,1,2,2.0,1.0
20,20,20,2,2,2.0,1.0
21,21,21,1,5,2.0,1.0
22,22,22,4,3,2.0,1.0
23,23,23,1,6,2.0,1.0
24,24,24,1,4,2.0,1.0
25,25,25,2,2,3.0,2.0
26,26,26,2,2,2.0,1.0
27,27,27,1,6,3.0,2.0
28,28,28,4,6,2.0,1.0
29,29,29,1,6,2.0,1.0
30,30,30,1,3,2.0,1.0
31,31,31,2,4,2.5,2.0
32,32,32,1,2,2.0,1.0
33,33,33,4,3,2.7142857142857144,2.0
34,34,34,10,2,3.2,3.0
35,35,35,2,2,2.0,1.0
36,36,36,4,2,2.0,1.0
37,37,37,1,3,3.0,2.0
38,38,38,1,3,3.7142857142857144,3.0
39,39,39,2,3,3.0,2.0
40,40,40,3,1,2.0,1.0
41,41,41,3,1,2.6666666666666665,2.0
42,42,42,5,2,3.5,4.0
43,43,43,2,3,2.5,2.0
44,44,44,1,3,3.7142857142857144,3.0
45,45,45,3,4,3.5,3.0
46,46,46,1,2,4.0,3.0
47,47,47,7,2,3.84375,4.0
48,48,48,6,0,2.0,1.0
49,49,49,2,0,2.5,2.0
50,50,50,3,0,3.166666666666667,2.0
51,51,51,1,0,3.0,2.0
52,52,52,2,0,4.5,4.0
53,53,53,2,0,4.071428571428571,5.0
54,54,54,6,0,4.290322580645162,4.0
55,55,55,8,0,2.9166666666666665,2.0
56,56,56,4,1,2.6,3.0
57,57,57,3,1,2.0,1.0
58,58,58,3,1,2.0,1.0
59,59,59,3,1,3.166666666666667,2.0
60,60,60,4,1,4.214285714285714,4.0
61,61,61,4,1,3.4444444444444446,3.0
62,62,62,4,1,2.6,3.0
63,63,63,6,1,2.888888888888889,2.0
64,64,64,1,1,2.0,1.0
65,65,65,4,1,4.344827586206897,4.0
66,66,66,2,1,2.5,2.0
67,67,67,2,1,3.0,2.0
68,68,68,1,1,2.0,1.0
69,69,69,8,2,4.23404255319149,4.0
70,70,70,21,2,4.190476190476191,3.0
71,71,71,3,2,4.4897959183673475,4.0
72,72,72,2,1,2.5,2.0
73,73,73,1,1,3.0,2.0
74,74,74,5,1,2.0,1.0
75,75,75,1,0,3.0,2.0
76,76,76,6,0,2.8,2.0
