Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,2,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,3,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,0,3,1.0,0.0
28,28,28,0,3,1.0,0.0
29,29,29,0,3,1.0,0.0
30,30,30,0,3,1.0,0.0
31,31,31,0,2,1.0,0.0
32,32,32,1,2,2.0,1.0
33,33,33,5,6,2.75,2.0
34,34,34,4,2,2.5,1.0
35,35,35,1,3,2.0,1.0
36,36,36,2,3,3.0,3.0
37,37,37,3,6,2.0,1.0
38,38,38,2,5,2.5,2.0
39,39,39,2,8,3.0,3.0
40,40,40,3,5,3.5555555555555554,3.0
41,41,41,4,5,4.363636363636363,4.0
42,42,42,2,3,3.6,4.0
43,43,43,1,4,2.0,1.0
44,44,44,2,4,3.6,4.0
45,45,45,3,4,3.857142857142857,5.0
46,46,46,8,4,4.275,4.0
47,47,47,4,4,3.4,3.0
48,48,48,8,2,4.151515151515151,3.0
49,49,49,6,2,4.148148148148149,3.0
50,50,50,8,2,4.275,4.0
51,51,51,3,2,2.8333333333333335,3.0
52,52,52,7,1,4.071428571428571,3.0
53,53,53,1,1,2.0,1.0
54,54,54,1,2,4.0,4.0
55,55,55,1,2,2.0,1.0
56,56,56,11,2,4.279999999999999,4.0
57,57,57,17,1,4.235955056179775,3.0
58,58,58,2,1,4.315789473684211,4.0
59,59,59,3,2,3.5,3.0
60,60,60,2,0,2.0,1.0
61,61,61,5,0,4.324324324324325,4.0
62,62,62,1,0,3.0,2.0
63,63,63,2,1,3.833333333333333,4.0
64,64,64,7,1,4.083333333333334,4.0
65,65,65,1,1,2.0,1.0
66,66,66,6,2,2.6666666666666665,1.0
67,67,67,6,2,2.5,1.0
68,68,68,9,1,4.283018867924529,5.0
69,69,69,5,1,4.272727272727273,4.0
70,70,70,8,0,2.6153846153846154,3.0
71,71,71,8,0,4.1764705882352935,5.0
72,72,72,7,0,3.526315789473684,4.0
73,73,73,1,0,3.0,2.0
