Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,8,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,2,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,1,8,2.0,1.0
18,18,18,1,6,2.0,1.0
19,19,19,2,5,2.5,1.0
20,20,20,3,4,2.6666666666666665,1.0
21,21,21,1,8,3.0,2.0
22,22,22,2,9,2.5,2.0
23,23,23,1,7,3.0,2.0
24,24,24,1,9,3.0,2.0
25,25,25,1,11,3.0,2.0
26,26,26,1,12,4.0,3.0
27,27,27,4,9,4.5,3.0
28,28,28,7,7,3.5,3.0
29,29,29,1,6,3.75,4.0
30,30,30,2,5,2.5,1.0
31,31,31,1,5,2.0,1.0
32,32,32,1,8,4.75,5.0
33,33,33,3,6,2.5,1.0
34,34,34,6,4,4.4375,6.0
35,35,35,1,3,3.0,2.0
36,36,36,6,5,4.4375,6.0
37,37,37,6,5,4.0,3.0
38,38,38,2,5,5.0,6.0
39,39,39,3,4,5.285714285714286,6.0
40,40,40,2,5,2.5,2.0
41,41,41,2,4,2.5,2.0
42,42,42,9,5,4.829268292682927,5.0
43,43,43,6,5,4.4375,6.0
44,44,44,2,5,5.0,6.0
45,45,45,8,4,3.5555555555555554,3.0
46,46,46,3,2,4.5625,5.0
47,47,47,4,2,4.8,4.0
48,48,48,2,2,4.5,3.0
49,49,49,5,3,4.720000000000001,4.0
50,50,50,2,2,3.0,3.0
51,51,51,5,2,3.166666666666667,3.0
52,52,52,3,2,2.3333333333333335,1.0
53,53,53,3,2,3.25,3.0
54,54,54,2,2,3.5,3.0
55,55,55,2,2,5.0,4.0
56,56,56,5,1,4.125,3.0
57,57,57,11,2,4.0476190476190474,3.0
58,58,58,6,2,5.083333333333334,5.0
59,59,59,4,2,4.142857142857142,3.0
60,60,60,6,2,4.166666666666666,3.0
61,61,61,1,1,4.0,3.0
62,62,62,2,1,4.0,5.0
63,63,63,1,1,3.0,2.0
64,64,64,5,1,3.166666666666667,3.0
65,65,65,5,1,3.0,2.0
66,66,66,15,3,4.62962962962963,5.0
67,67,67,17,3,4.2592592592592595,4.0
68,68,68,1,3,6.0,7.0
69,69,69,8,3,4.851851851851851,5.0
70,70,70,1,3,2.0,1.0
71,71,71,4,3,4.208333333333334,3.0
72,72,72,7,3,3.375,3.0
73,73,73,1,0,3.75,4.0
74,74,74,3,0,3.333333333333333,3.0
75,75,75,2,0,4.333333333333334,4.0
76,76,76,2,0,5.0,6.0
77,77,77,8,0,3.666666666666667,3.0
78,78,78,36,0,4.326797385620916,2.0
79,79,79,8,0,4.32,3.0
80,80,80,7,0,4.369565217391305,4.0
81,81,81,1,0,4.0,3.0
82,82,82,6,0,4.166666666666666,3.0
83,83,83,3,0,2.6666666666666665,2.0
84,84,84,12,0,3.8421052631578947,2.0
