Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,1,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,3,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,5,1.0,0.0
22,22,22,0,5,1.0,0.0
23,23,23,0,6,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,1,1,2.0,1.0
26,26,26,1,5,2.0,1.0
27,27,27,1,7,2.0,1.0
28,28,28,1,6,2.0,1.0
29,29,29,1,2,2.0,1.0
30,30,30,6,2,2.1666666666666665,2.0
31,31,31,5,2,2.0,1.0
32,32,32,3,2,2.6666666666666665,2.0
33,33,33,6,2,2.3333333333333335,2.0
34,34,34,5,4,3.0,3.0
35,35,35,2,3,2.0,1.0
36,36,36,4,3,2.0,1.0
37,37,37,2,3,3.0,2.0
38,38,38,1,5,3.0,2.0
39,39,39,9,5,2.9473684210526314,2.0
40,40,40,2,3,2.5,2.0
41,41,41,4,4,4.653846153846153,4.0
42,42,42,1,4,2.0,1.0
43,43,43,7,4,4.325,3.0
44,44,44,9,3,4.076923076923077,3.0
45,45,45,12,3,2.25,2.0
46,46,46,2,3,3.142857142857143,2.0
47,47,47,7,4,3.6363636363636367,3.0
48,48,48,8,4,2.375,2.0
49,49,49,1,5,2.0,1.0
50,50,50,1,6,2.0,1.0
51,51,51,10,5,4.030769230769231,3.0
52,52,52,9,6,4.033898305084746,3.0
53,53,53,2,6,2.5,2.0
54,54,54,8,1,2.125,2.0
55,55,55,2,1,4.2,4.0
56,56,56,5,2,3.55,3.0
57,57,57,3,3,3.611111111111111,4.0
58,58,58,2,3,3.769230769230769,4.0
59,59,59,1,3,2.0,1.0
60,60,60,2,2,3.6799999999999997,3.0
61,61,61,3,2,4.105263157894736,4.0
62,62,62,3,2,3.7857142857142856,3.0
63,63,63,5,5,2.0,1.0
64,64,64,4,5,3.2142857142857144,2.0
65,65,65,5,6,3.380952380952381,2.0
66,66,66,5,6,4.166666666666666,4.0
67,67,67,11,4,4.527027027027027,4.0
68,68,68,4,4,3.1,3.0
69,69,69,3,3,3.611111111111111,3.0
70,70,70,14,2,4.447619047619048,4.0
71,71,71,6,2,4.135135135135135,4.0
72,72,72,18,1,4.436708860759493,4.0
73,73,73,5,1,4.518518518518519,5.0
74,74,74,6,0,4.4655172413793105,4.0
75,75,75,7,0,4.078947368421053,5.0
76,76,76,17,0,4.084745762711865,3.0
77,77,77,7,0,4.604166666666666,4.0
