Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,10,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,5,1.0,0.0
22,22,22,0,5,1.0,0.0
23,23,23,0,5,1.0,0.0
24,24,24,2,5,2.0,1.0
25,25,25,1,5,2.0,1.0
26,26,26,1,7,3.0,2.0
27,27,27,2,6,2.0,1.0
28,28,28,1,5,2.0,1.0
29,29,29,2,8,2.5,1.0
30,30,30,2,10,2.6666666666666665,2.0
31,31,31,2,7,3.25,3.0
32,32,32,4,2,3.0,3.0
33,33,33,1,4,2.0,1.0
34,34,34,4,5,2.8,2.0
35,35,35,1,5,3.0,2.0
36,36,36,2,6,3.0,3.0
37,37,37,2,6,3.25,3.0
38,38,38,1,6,3.0,2.0
39,39,39,3,6,3.7142857142857144,3.0
40,40,40,1,6,2.0,1.0
41,41,41,8,5,3.0,3.0
42,42,42,2,4,3.666666666666667,4.0
43,43,43,1,3,2.0,1.0
44,44,44,1,3,3.0,2.0
45,45,45,1,3,4.25,4.0
46,46,46,3,2,2.0,1.0
47,47,47,4,2,4.052631578947368,4.0
48,48,48,9,2,3.7894736842105265,4.0
49,49,49,2,2,2.6666666666666665,2.0
50,50,50,8,2,3.888888888888889,4.0
51,51,51,9,4,2.9166666666666665,3.0
52,52,52,1,2,4.25,4.0
53,53,53,5,5,3.75,4.0
54,54,54,3,5,3.571428571428571,4.0
55,55,55,4,5,3.857142857142857,4.0
56,56,56,7,5,2.375,1.0
57,57,57,4,5,3.8181818181818183,4.0
58,58,58,1,5,2.0,1.0
59,59,59,3,4,4.619047619047619,5.0
60,60,60,4,5,3.0,3.0
61,61,61,6,5,4.3235294117647065,3.0
62,62,62,6,4,4.365853658536585,4.0
63,63,63,1,5,4.25,4.0
64,64,64,25,5,4.1875,2.0
65,65,65,3,5,3.2,3.0
66,66,66,5,5,2.8333333333333335,2.0
67,67,67,6,5,4.3235294117647065,3.0
68,68,68,1,5,3.0,2.0
69,69,69,12,5,3.2105263157894735,2.0
70,70,70,1,4,4.0,4.0
71,71,71,15,3,4.12280701754386,3.0
72,72,72,14,1,3.9186046511627906,3.0
73,73,73,1,1,4.25,4.0
74,74,74,9,1,4.451612903225806,3.0
75,75,75,1,1,2.0,1.0
76,76,76,16,1,3.970873786407767,3.0
77,77,77,2,1,2.0,1.0
78,78,78,8,1,3.0,3.0
79,79,79,3,1,3.75,3.0
80,80,80,9,1,3.9259259259259256,4.0
81,81,81,11,1,4.186046511627907,3.0
82,82,82,23,0,4.044444444444444,3.0
83,83,83,1,0,3.75,4.0
84,84,84,1,0,4.25,4.0
85,85,85,15,0,4.136842105263158,3.0
86,86,86,6,0,2.2857142857142856,1.0
87,87,87,14,0,3.871794871794872,4.0
88,88,88,14,0,4.026315789473684,4.0
89,89,89,1,0,3.75,4.0
