Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,9,1.0,0.0
12,12,12,0,9,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,9,1.0,0.0
15,15,15,0,10,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,6,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,1,11,2.0,1.0
22,22,22,1,7,2.0,1.0
23,23,23,1,9,3.0,2.0
24,24,24,3,4,3.333333333333333,2.0
25,25,25,3,4,3.333333333333333,2.0
26,26,26,1,5,2.0,1.0
27,27,27,1,5,3.0,2.0
28,28,28,1,4,3.0,2.0
29,29,29,2,4,2.0,1.0
30,30,30,1,4,2.0,1.0
31,31,31,1,7,4.0,3.0
32,32,32,3,8,3.0,3.0
33,33,33,3,6,3.0,3.0
34,34,34,2,6,2.5,2.0
35,35,35,2,8,3.333333333333333,2.0
36,36,36,1,11,4.0,3.0
37,37,37,3,11,2.0,1.0
38,38,38,2,10,4.0,3.0
39,39,39,7,11,3.583333333333333,3.0
40,40,40,2,10,2.0,1.0
41,41,41,13,10,3.4761904761904763,3.0
42,42,42,1,9,3.0,2.0
43,43,43,5,8,3.4,3.0
44,44,44,2,6,4.25,4.0
45,45,45,2,5,2.0,1.0
46,46,46,3,8,3.333333333333333,2.0
47,47,47,8,7,3.7241379310344827,4.0
48,48,48,6,7,3.428571428571429,3.0
49,49,49,8,9,3.5384615384615383,4.0
50,50,50,4,8,2.0,1.0
51,51,51,1,6,2.0,1.0
52,52,52,3,6,3.2,4.0
53,53,53,10,5,3.3076923076923075,3.0
54,54,54,6,5,3.4444444444444446,3.0
55,55,55,5,4,3.6956521739130435,4.0
56,56,56,19,3,3.9930555555555554,3.0
57,57,57,4,3,3.5,4.0
58,58,58,9,3,2.888888888888889,2.0
59,59,59,8,4,3.8095238095238093,4.0
60,60,60,13,3,3.6944444444444446,3.0
61,61,61,9,3,3.2666666666666666,3.0
62,62,62,5,3,3.2,2.0
63,63,63,1,2,4.0,3.0
64,64,64,24,2,3.8,3.0
65,65,65,3,2,3.75,3.0
66,66,66,1,3,4.25,5.0
67,67,67,4,3,4.125,4.0
68,68,68,13,3,3.9375,3.0
69,69,69,8,2,2.5,1.0
70,70,70,5,2,3.125,3.0
71,71,71,14,2,3.605263157894737,3.0
72,72,72,23,2,4.127358490566038,3.0
73,73,73,2,2,3.9444444444444446,5.0
74,74,74,3,2,3.2,4.0
75,75,75,4,2,3.5,4.0
76,76,76,2,2,3.0,3.0
77,77,77,9,0,2.4444444444444446,1.0
78,78,78,12,0,4.013698630136986,3.0
79,79,79,31,0,4.102272727272727,3.0
80,80,80,4,0,4.595744680851064,4.0
81,81,81,5,0,3.666666666666667,4.0
82,82,82,13,0,3.84,3.0
83,83,83,4,0,3.65,4.0
84,84,84,6,0,4.0,3.0
85,85,85,31,0,3.75531914893617,2.0
