Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,8,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,1,7,2.0,1.0
23,23,23,1,6,2.0,1.0
24,24,24,1,6,3.0,2.0
25,25,25,2,7,2.0,1.0
26,26,26,4,7,2.5,3.0
27,27,27,1,9,3.0,2.0
28,28,28,5,9,2.6,3.0
29,29,29,3,7,2.0,1.0
30,30,30,7,6,2.7272727272727275,4.0
31,31,31,3,7,3.8260869565217392,4.0
32,32,32,2,5,2.5,1.0
33,33,33,3,5,3.8260869565217392,4.0
34,34,34,1,3,3.0,2.0
35,35,35,4,3,4.045454545454545,5.0
36,36,36,9,2,3.611111111111111,2.0
37,37,37,2,5,2.0,1.0
38,38,38,5,5,2.888888888888889,4.0
39,39,39,3,6,4.227272727272727,5.0
40,40,40,3,4,3.333333333333333,3.0
41,41,41,1,3,4.916666666666666,6.0
42,42,42,1,3,4.727272727272727,6.0
43,43,43,3,4,4.142857142857142,5.0
44,44,44,4,4,3.5555555555555554,2.0
45,45,45,8,3,4.90566037735849,4.0
46,46,46,7,6,5.115384615384615,4.0
47,47,47,17,5,3.566037735849057,2.0
48,48,48,2,4,3.666666666666667,4.0
49,49,49,1,3,3.0,2.0
50,50,50,5,3,4.339285714285714,4.0
51,51,51,13,2,2.95,3.0
52,52,52,3,1,3.375,2.0
53,53,53,1,1,3.0,2.0
54,54,54,2,1,4.473684210526316,5.0
55,55,55,1,2,3.888888888888889,5.0
56,56,56,4,3,4.130434782608695,5.0
57,57,57,9,4,4.282608695652174,4.0
58,58,58,8,4,2.25,1.0
59,59,59,1,4,4.5,5.0
60,60,60,2,2,3.6,3.0
61,61,61,18,2,4.641791044776119,3.0
62,62,62,4,2,4.3235294117647065,4.0
63,63,63,4,2,4.3235294117647065,4.0
64,64,64,7,2,3.871794871794872,2.0
65,65,65,4,3,4.130434782608695,5.0
66,66,66,3,4,4.25,4.0
67,67,67,2,2,2.5,1.0
68,68,68,1,1,4.529411764705882,5.0
69,69,69,2,1,4.875,6.0
70,70,70,6,1,4.107142857142858,3.0
71,71,71,11,0,4.544554455445544,5.0
72,72,72,1,0,2.0,1.0
73,73,73,15,0,2.909090909090909,2.0
74,74,74,10,0,2.7142857142857144,3.0
75,75,75,2,0,4.090909090909091,5.0
76,76,76,4,0,4.685185185185185,5.0
77,77,77,3,0,4.5,5.0
78,78,78,2,0,3.0,3.0
79,79,79,2,0,4.833333333333334,6.0
80,80,80,13,0,4.503105590062112,3.0
81,81,81,14,0,4.658959537572255,3.0
