Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,1,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,1,4,2.0,1.0
19,19,19,1,5,2.0,1.0
20,20,20,3,4,2.3333333333333335,2.0
21,21,21,1,4,2.0,1.0
22,22,22,2,5,2.0,1.0
23,23,23,2,6,3.5,2.0
24,24,24,2,7,2.0,1.0
25,25,25,2,7,3.5,2.0
26,26,26,1,5,3.0,2.0
27,27,27,1,2,3.0,2.0
28,28,28,1,2,2.0,1.0
29,29,29,1,4,2.0,1.0
30,30,30,3,4,3.6,3.0
31,31,31,3,6,3.0,3.0
32,32,32,1,2,2.0,1.0
33,33,33,4,1,3.7142857142857144,3.0
34,34,34,2,1,3.5,2.0
35,35,35,7,1,2.6666666666666665,2.0
36,36,36,5,1,3.6363636363636367,4.0
37,37,37,4,1,2.25,2.0
38,38,38,4,1,3.7,4.0
39,39,39,1,1,4.333333333333334,4.0
40,40,40,3,4,2.3333333333333335,2.0
41,41,41,2,4,2.0,1.0
42,42,42,1,3,3.333333333333333,3.0
43,43,43,5,3,2.8,3.0
44,44,44,6,3,2.75,2.0
45,45,45,1,6,2.0,1.0
46,46,46,8,5,2.6,2.0
47,47,47,1,5,2.0,1.0
48,48,48,4,4,3.7,4.0
49,49,49,3,4,2.0,1.0
50,50,50,1,5,3.0,2.0
51,51,51,1,2,3.0,2.0
52,52,52,4,2,2.25,1.0
53,53,53,3,1,3.4,3.0
54,54,54,1,1,3.0,2.0
55,55,55,6,2,3.761904761904762,3.0
56,56,56,1,1,3.0,2.0
57,57,57,3,2,3.6,3.0
58,58,58,1,3,2.0,1.0
59,59,59,2,3,3.8181818181818183,4.0
60,60,60,5,3,3.333333333333333,2.0
61,61,61,1,2,2.0,1.0
62,62,62,2,2,3.5,3.0
63,63,63,5,1,3.333333333333333,2.0
64,64,64,2,1,3.0,3.0
65,65,65,7,1,3.25,3.0
66,66,66,6,2,3.5294117647058822,3.0
67,67,67,8,2,4.111111111111111,5.0
68,68,68,3,2,3.4,3.0
69,69,69,11,2,3.6756756756756754,3.0
70,70,70,11,2,4.1063829787234045,3.0
71,71,71,3,2,3.428571428571429,4.0
72,72,72,13,2,4.366666666666667,3.0
73,73,73,3,2,3.428571428571429,4.0
74,74,74,4,2,3.8823529411764706,4.0
75,75,75,1,2,4.0,3.0
76,76,76,3,2,3.666666666666667,4.0
77,77,77,8,2,4.15625,4.0
78,78,78,8,2,3.416666666666667,3.0
79,79,79,25,1,4.296296296296296,3.0
80,80,80,4,1,3.8823529411764706,4.0
81,81,81,4,0,3.142857142857143,2.0
82,82,82,2,0,4.222222222222222,4.0
