Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,9,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,8,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,8,1.0,0.0
21,21,21,0,8,1.0,0.0
22,22,22,0,7,1.0,0.0
23,23,23,0,6,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,2,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,4,1.0,0.0
30,30,30,0,6,1.0,0.0
31,31,31,0,5,1.0,0.0
32,32,32,0,4,1.0,0.0
33,33,33,0,4,1.0,0.0
34,34,34,1,7,2.0,1.0
35,35,35,1,5,2.0,1.0
36,36,36,2,6,2.5,2.0
37,37,37,1,7,2.0,1.0
38,38,38,2,5,2.0,1.0
39,39,39,1,8,2.0,1.0
40,40,40,8,6,2.4444444444444446,2.0
41,41,41,3,4,2.6666666666666665,2.0
42,42,42,1,2,2.0,1.0
43,43,43,5,3,2.6666666666666665,2.0
44,44,44,1,3,2.0,1.0
45,45,45,1,3,2.0,1.0
46,46,46,6,3,2.1666666666666665,2.0
47,47,47,3,1,2.5,2.0
48,48,48,5,2,3.142857142857143,3.0
49,49,49,9,2,2.4,2.0
50,50,50,12,2,2.1666666666666665,2.0
51,51,51,12,2,2.1666666666666665,2.0
52,52,52,6,2,2.0,1.0
53,53,53,7,1,3.0,3.0
54,54,54,6,1,2.571428571428571,2.0
55,55,55,11,1,2.3333333333333335,2.0
56,56,56,3,0,2.3333333333333335,1.0
57,57,57,6,1,2.8461538461538463,3.0
58,58,58,2,1,3.111111111111111,3.0
59,59,59,14,2,3.03125,2.0
60,60,60,4,4,4.346666666666667,4.0
61,61,61,9,4,4.15702479338843,3.0
62,62,62,3,4,2.5,2.0
63,63,63,7,4,2.6666666666666665,2.0
64,64,64,8,5,3.422535211267606,3.0
65,65,65,2,4,2.0,1.0
66,66,66,7,5,4.260869565217391,4.0
67,67,67,11,5,2.5384615384615383,2.0
68,68,68,5,4,2.2,2.0
69,69,69,2,4,3.166666666666667,3.0
70,70,70,1,4,3.75,4.0
71,71,71,14,4,4.412121212121212,5.0
72,72,72,3,3,4.256410256410256,5.0
73,73,73,3,3,2.3333333333333335,1.0
74,74,74,15,3,4.35978835978836,4.0
75,75,75,11,0,3.041666666666667,2.0
76,76,76,14,0,4.171428571428571,4.0
77,77,77,8,0,2.9411764705882355,3.0
78,78,78,1,0,2.0,1.0
79,79,79,12,0,3.2727272727272725,3.0
80,80,80,5,0,2.4,2.0
81,81,81,20,0,4.3671875,4.0
82,82,82,4,0,2.0,1.0
83,83,83,3,0,2.0,1.0
84,84,84,1,0,2.0,1.0
85,85,85,1,0,2.0,1.0
