Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,9,1.0,0.0
6,6,6,0,9,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,7,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,2,9,2.0,1.0
25,25,25,4,4,2.4,2.0
26,26,26,1,5,2.0,1.0
27,27,27,1,4,3.0,2.0
28,28,28,1,4,2.0,1.0
29,29,29,1,6,2.0,1.0
30,30,30,2,4,2.0,1.0
31,31,31,1,4,2.0,1.0
32,32,32,2,3,2.6666666666666665,2.0
33,33,33,1,4,3.4,3.0
34,34,34,1,4,3.0,2.0
35,35,35,1,3,2.0,1.0
36,36,36,1,5,2.0,1.0
37,37,37,2,5,2.0,1.0
38,38,38,1,5,3.0,2.0
39,39,39,1,6,2.0,1.0
40,40,40,4,7,3.875,4.0
41,41,41,3,6,5.166666666666666,5.0
42,42,42,1,6,2.0,1.0
43,43,43,5,4,2.3333333333333335,2.0
44,44,44,1,4,3.0,2.0
45,45,45,1,6,4.875,5.0
46,46,46,6,8,3.090909090909091,2.0
47,47,47,2,7,4.928571428571429,5.0
48,48,48,5,7,2.6666666666666665,2.0
49,49,49,7,3,4.0,4.0
50,50,50,5,3,2.3333333333333335,2.0
51,51,51,5,3,2.3333333333333335,2.0
52,52,52,1,2,4.875,5.0
53,53,53,1,2,3.0,2.0
54,54,54,3,2,3.25,3.0
55,55,55,2,2,2.0,1.0
56,56,56,1,3,2.0,1.0
57,57,57,3,2,2.5,2.0
58,58,58,5,4,4.444444444444445,4.0
59,59,59,4,4,4.181818181818182,4.0
60,60,60,4,4,2.5,2.0
61,61,61,2,4,5.4,6.0
62,62,62,5,3,3.0,3.0
63,63,63,7,1,4.634146341463415,4.0
64,64,64,12,1,4.193548387096774,3.0
65,65,65,2,2,3.5,2.0
66,66,66,4,2,4.482758620689655,4.0
67,67,67,13,1,4.517241379310345,3.0
68,68,68,7,1,4.660714285714286,4.0
69,69,69,6,2,2.571428571428571,2.0
70,70,70,22,2,3.1176470588235294,2.0
71,71,71,5,2,4.230769230769231,4.0
72,72,72,1,2,3.0,2.0
73,73,73,1,2,2.0,1.0
74,74,74,23,2,4.253588516746412,3.0
75,75,75,2,2,2.0,1.0
76,76,76,10,1,2.8,2.0
77,77,77,1,1,5.875,6.0
78,78,78,21,1,4.456896551724138,3.0
79,79,79,4,1,3.9,3.0
80,80,80,5,1,4.633333333333333,3.0
81,81,81,8,1,3.7894736842105265,3.0
82,82,82,21,1,3.979591836734694,2.0
83,83,83,1,1,4.3,5.0
84,84,84,5,1,3.0,3.0
85,85,85,5,0,4.838709677419355,4.0
86,86,86,12,0,4.56140350877193,3.0
