Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,2,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,9,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,1,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,1,1,2.0,1.0
21,21,21,2,4,2.5,1.0
22,22,22,1,7,2.0,1.0
23,23,23,1,8,2.0,1.0
24,24,24,1,7,3.0,2.0
25,25,25,1,9,4.0,3.0
26,26,26,1,11,5.0,4.0
27,27,27,1,9,6.0,5.0
28,28,28,2,10,2.5,2.0
29,29,29,2,5,4.0,5.0
30,30,30,1,5,3.5,3.0
31,31,31,2,6,2.5,1.0
32,32,32,1,5,5.0,4.0
33,33,33,3,5,2.6666666666666665,2.0
34,34,34,1,8,3.5,3.0
35,35,35,1,9,6.0,5.0
36,36,36,2,9,4.5,3.0
37,37,37,1,5,3.5,3.0
38,38,38,8,5,2.625,2.0
39,39,39,3,4,4.4,6.0
40,40,40,4,1,4.6,4.0
41,41,41,1,6,6.0,5.0
42,42,42,2,6,6.5,5.0
43,43,43,2,4,3.5,4.0
44,44,44,9,6,3.9,2.0
45,45,45,1,4,3.0,2.0
46,46,46,8,4,4.727272727272727,3.0
47,47,47,3,4,4.333333333333334,6.0
48,48,48,4,4,4.6,4.0
49,49,49,5,3,4.8,3.0
50,50,50,8,3,4.727272727272727,3.0
51,51,51,1,2,7.0,6.0
52,52,52,2,2,7.0,6.0
53,53,53,3,1,2.6666666666666665,2.0
54,54,54,2,2,7.0,6.0
55,55,55,1,2,5.0,5.0
56,56,56,4,2,4.785714285714286,4.0
57,57,57,1,2,3.5,3.0
58,58,58,3,2,4.0,4.0
59,59,59,6,3,4.666666666666666,5.0
60,60,60,13,3,4.421052631578947,3.0
61,61,61,4,4,4.368421052631579,4.0
62,62,62,8,2,4.782608695652174,4.0
63,63,63,5,1,4.5,4.0
64,64,64,5,1,4.8,4.0
65,65,65,4,4,4.277777777777778,5.0
66,66,66,8,3,4.3,3.0
67,67,67,7,3,4.425531914893617,5.0
68,68,68,5,2,4.5,4.0
69,69,69,10,2,4.318181818181818,3.0
70,70,70,5,1,4.472222222222222,5.0
71,71,71,4,1,4.625,3.0
72,72,72,1,1,4.916666666666666,6.0
73,73,73,4,1,4.6,4.0
74,74,74,1,1,3.5,3.0
75,75,75,21,2,4.25,2.0
76,76,76,16,2,4.625,3.0
77,77,77,6,2,4.4,3.0
78,78,78,9,2,4.0,3.0
79,79,79,12,2,2.5,1.0
80,80,80,29,2,4.284313725490196,3.0
81,81,81,7,1,3.694915254237288,4.0
82,82,82,1,1,2.0,1.0
83,83,83,11,0,4.533333333333333,3.0
