Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,8,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,9,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,8,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,6,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,1,9,2.0,1.0
25,25,25,1,7,2.0,1.0
26,26,26,1,5,2.0,1.0
27,27,27,2,6,2.5,2.0
28,28,28,1,8,2.0,1.0
29,29,29,1,8,2.0,1.0
30,30,30,1,8,3.5,3.0
31,31,31,1,8,2.0,1.0
32,32,32,5,3,2.8333333333333335,3.0
33,33,33,7,3,3.0,4.0
34,34,34,7,2,3.9230769230769234,4.0
35,35,35,2,4,2.0,1.0
36,36,36,9,5,2.6,2.0
37,37,37,4,5,3.4,4.0
38,38,38,5,4,2.4,2.0
39,39,39,1,5,2.0,1.0
40,40,40,1,5,2.0,1.0
41,41,41,3,3,2.3333333333333335,2.0
42,42,42,10,6,3.6,3.0
43,43,43,1,4,2.0,1.0
44,44,44,6,4,3.142857142857143,4.0
45,45,45,19,3,3.166666666666667,2.0
46,46,46,1,3,2.0,1.0
47,47,47,6,3,3.142857142857143,4.0
48,48,48,4,3,3.9130434782608696,4.0
49,49,49,2,4,2.5,2.0
50,50,50,6,4,3.5,3.0
51,51,51,1,3,4.0,4.0
52,52,52,3,3,2.6666666666666665,2.0
53,53,53,2,3,2.0,1.0
54,54,54,2,6,2.0,1.0
55,55,55,3,7,2.0,1.0
56,56,56,9,6,4.0,4.0
57,57,57,10,4,4.107142857142858,4.0
58,58,58,8,4,2.6666666666666665,2.0
59,59,59,2,4,3.0,2.0
60,60,60,16,6,4.052083333333334,3.0
61,61,61,2,6,2.5,2.0
62,62,62,3,5,3.642857142857143,3.0
63,63,63,1,5,2.0,1.0
64,64,64,6,5,2.7142857142857144,3.0
65,65,65,4,5,3.7272727272727275,4.0
66,66,66,15,2,4.055555555555555,3.0
67,67,67,7,2,3.4545454545454546,3.0
68,68,68,3,1,2.3333333333333335,2.0
69,69,69,3,3,2.0,1.0
70,70,70,19,2,4.060402684563758,3.0
71,71,71,3,2,3.9,5.0
72,72,72,1,2,2.0,1.0
73,73,73,3,3,2.0,1.0
74,74,74,5,3,2.4,2.0
75,75,75,3,2,2.8333333333333335,2.0
76,76,76,8,1,4.017241379310345,4.0
77,77,77,6,1,3.142857142857143,4.0
78,78,78,18,1,4.056338028169014,3.0
79,79,79,3,0,3.7777777777777777,4.0
80,80,80,14,0,4.0754716981132075,3.0
81,81,81,2,0,2.75,2.0
82,82,82,31,0,4.053658536585366,3.0
83,83,83,19,0,3.5849056603773586,3.0
84,84,84,6,0,4.09375,4.0
