Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,9,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,9,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,8,1.0,0.0
14,14,14,0,8,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,2,7,2.0,1.0
22,22,22,1,8,2.0,1.0
23,23,23,1,8,2.0,1.0
24,24,24,2,6,2.0,1.0
25,25,25,1,4,2.0,1.0
26,26,26,1,3,2.0,1.0
27,27,27,3,4,2.5,2.0
28,28,28,1,5,2.0,1.0
29,29,29,8,5,2.4444444444444446,2.0
30,30,30,3,5,2.5,2.0
31,31,31,1,5,2.0,1.0
32,32,32,1,7,2.0,1.0
33,33,33,1,6,3.0,2.0
34,34,34,3,6,2.5,2.0
35,35,35,3,6,2.5,2.0
36,36,36,1,6,2.0,1.0
37,37,37,5,7,4.666666666666666,4.0
38,38,38,4,6,3.5,3.0
39,39,39,1,4,2.0,1.0
40,40,40,5,5,4.666666666666666,4.0
41,41,41,2,2,4.75,4.0
42,42,42,2,3,2.0,1.0
43,43,43,4,3,2.0,1.0
44,44,44,7,3,3.2857142857142856,3.0
45,45,45,4,2,2.0,1.0
46,46,46,1,5,2.0,1.0
47,47,47,6,5,4.055555555555555,3.0
48,48,48,1,3,3.0,2.0
49,49,49,4,5,3.7142857142857144,4.0
50,50,50,6,4,2.3333333333333335,2.0
51,51,51,3,2,4.0,4.0
52,52,52,3,2,2.5,2.0
53,53,53,3,2,4.0,4.0
54,54,54,5,2,2.3333333333333335,2.0
55,55,55,1,2,2.0,1.0
56,56,56,7,2,3.458333333333333,3.0
57,57,57,6,0,3.2941176470588234,3.0
58,58,58,10,0,2.2,2.0
59,59,59,10,0,2.4545454545454546,2.0
60,60,60,4,1,4.296296296296296,4.0
61,61,61,9,1,3.975609756097561,3.0
62,62,62,13,2,4.219178082191781,3.0
63,63,63,21,2,2.9166666666666665,2.0
64,64,64,1,2,5.0,5.0
65,65,65,1,0,2.0,1.0
66,66,66,22,1,3.116279069767442,2.0
67,67,67,16,1,2.6,3.0
68,68,68,3,1,4.315789473684211,5.0
69,69,69,5,3,4.222222222222222,4.0
70,70,70,5,3,2.3333333333333335,2.0
71,71,71,7,3,4.130434782608695,3.0
72,72,72,7,2,2.5,2.0
73,73,73,2,2,4.173913043478261,4.0
74,74,74,7,2,4.3589743589743595,4.0
75,75,75,2,3,2.0,1.0
76,76,76,6,2,4.2631578947368425,3.0
77,77,77,1,2,3.0,2.0
78,78,78,5,2,4.0,4.0
79,79,79,4,2,4.116279069767442,3.0
80,80,80,6,2,4.1875,3.0
81,81,81,16,1,4.405405405405405,3.0
82,82,82,6,1,4.320987654320987,4.0
83,83,83,4,1,4.75,4.0
84,84,84,17,1,4.126760563380282,3.0
