Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,2,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,1,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,1,4,2.0,1.0
26,26,26,1,1,2.0,1.0
27,27,27,1,1,2.0,1.0
28,28,28,2,5,2.0,1.0
29,29,29,1,6,3.0,2.0
30,30,30,2,2,2.0,1.0
31,31,31,5,3,2.6666666666666665,3.0
32,32,32,4,5,2.8,3.0
33,33,33,4,5,2.8,3.0
34,34,34,1,4,2.0,1.0
35,35,35,6,5,2.5,2.0
36,36,36,1,5,2.0,1.0
37,37,37,1,5,2.0,1.0
38,38,38,1,6,3.666666666666667,4.0
39,39,39,2,2,3.571428571428571,4.0
40,40,40,2,1,2.0,1.0
41,41,41,1,2,3.8,4.0
42,42,42,1,2,3.0,2.0
43,43,43,2,2,3.333333333333333,3.0
44,44,44,4,1,3.0,3.0
45,45,45,2,1,2.6666666666666665,2.0
46,46,46,4,1,3.666666666666667,4.0
47,47,47,6,1,4.0,3.0
48,48,48,1,3,4.0,4.0
49,49,49,3,7,5.0,5.0
50,50,50,3,5,4.625,6.0
51,51,51,2,3,4.666666666666666,4.0
52,52,52,1,5,3.0,2.0
53,53,53,10,3,3.3043478260869565,3.0
54,54,54,5,2,3.7058823529411766,4.0
55,55,55,5,2,5.35,5.0
56,56,56,3,2,5.722222222222222,6.0
57,57,57,3,1,5.428571428571429,6.0
58,58,58,2,1,2.0,1.0
59,59,59,4,1,4.083333333333334,4.0
60,60,60,4,1,2.0,1.0
61,61,61,12,1,3.5555555555555554,3.0
62,62,62,2,2,4.227272727272727,4.0
63,63,63,8,3,4.696969696969697,4.0
64,64,64,5,2,3.5454545454545454,3.0
65,65,65,13,1,4.940298507462686,4.0
66,66,66,2,0,3.75,4.0
67,67,67,1,0,4.666666666666666,5.0
68,68,68,1,0,5.4,5.0
69,69,69,3,0,5.428571428571429,6.0
70,70,70,2,0,3.8181818181818183,4.0
71,71,71,2,0,4.625,5.0
72,72,72,6,0,2.571428571428571,3.0
73,73,73,4,0,4.315789473684211,5.0
74,74,74,1,0,4.0,3.0
75,75,75,4,0,4.642857142857142,5.0
76,76,76,9,0,3.4210526315789473,3.0
77,77,77,2,0,4.0,5.0
78,78,78,1,0,4.0,4.0
79,79,79,1,1,4.0,3.0
80,80,80,1,0,4.538461538461538,5.0
81,81,81,5,0,2.6666666666666665,3.0
82,82,82,1,0,5.0,4.0
