Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,1,6,2.0,1.0
22,22,22,3,4,2.3333333333333335,2.0
23,23,23,1,4,2.0,1.0
24,24,24,4,4,2.25,2.0
25,25,25,2,5,2.5,2.0
26,26,26,4,3,3.111111111111111,3.0
27,27,27,1,4,2.0,1.0
28,28,28,1,5,3.0,2.0
29,29,29,3,3,3.625,4.0
30,30,30,2,4,3.0,3.0
31,31,31,1,4,2.0,1.0
32,32,32,1,4,2.0,1.0
33,33,33,1,4,2.0,1.0
34,34,34,3,4,3.142857142857143,3.0
35,35,35,6,5,2.1666666666666665,2.0
36,36,36,1,3,2.0,1.0
37,37,37,8,2,2.928571428571429,3.0
38,38,38,6,2,3.857142857142857,4.0
39,39,39,2,2,3.333333333333333,3.0
40,40,40,2,2,3.583333333333333,3.0
41,41,41,1,3,3.333333333333333,3.0
42,42,42,9,2,3.2,4.0
43,43,43,5,2,2.2,1.0
44,44,44,3,5,2.3333333333333335,2.0
45,45,45,3,5,3.75,3.0
46,46,46,3,5,3.75,3.0
47,47,47,1,5,2.0,1.0
48,48,48,6,3,4.3939393939393945,4.0
49,49,49,2,3,3.142857142857143,3.0
50,50,50,3,3,3.25,4.0
51,51,51,1,5,2.0,1.0
52,52,52,6,5,4.266666666666667,4.0
53,53,53,4,5,2.6,3.0
54,54,54,20,5,4.408333333333333,3.0
55,55,55,2,5,3.0,2.0
56,56,56,6,3,3.857142857142857,4.0
57,57,57,3,1,3.0,3.0
58,58,58,1,1,3.0,2.0
59,59,59,1,1,4.583333333333334,5.0
60,60,60,1,1,3.166666666666667,3.0
61,61,61,5,1,2.2,2.0
62,62,62,1,1,4.0,3.0
63,63,63,2,1,2.0,1.0
64,64,64,14,1,4.289156626506024,4.0
65,65,65,7,1,4.333333333333334,4.0
66,66,66,3,1,3.888888888888889,4.0
67,67,67,4,1,4.277777777777778,4.0
68,68,68,7,1,3.25,4.0
69,69,69,4,1,4.038461538461538,5.0
70,70,70,9,1,3.6470588235294117,4.0
71,71,71,8,1,4.220000000000001,4.0
72,72,72,11,1,4.449664429530202,3.0
73,73,73,14,1,4.0256410256410255,2.0
74,74,74,9,1,4.019607843137255,3.0
