Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,9,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,1,1.0,0.0
15,15,15,0,1,1.0,0.0
16,16,16,2,5,2.0,1.0
17,17,17,1,3,2.0,1.0
18,18,18,1,3,3.0,2.0
19,19,19,1,4,2.0,1.0
20,20,20,1,7,2.0,1.0
21,21,21,1,7,3.0,2.0
22,22,22,3,6,3.5,3.0
23,23,23,2,4,2.0,1.0
24,24,24,5,4,2.3333333333333335,1.0
25,25,25,4,4,3.357142857142857,2.0
26,26,26,1,4,3.0,2.0
27,27,27,2,3,2.0,1.0
28,28,28,2,3,2.5,2.0
29,29,29,1,5,3.0,2.0
30,30,30,1,5,2.0,1.0
31,31,31,1,7,4.0,3.0
32,32,32,2,6,2.6666666666666665,2.0
33,33,33,3,5,3.4,3.0
34,34,34,1,5,2.0,1.0
35,35,35,1,4,2.0,1.0
36,36,36,2,5,4.0,3.0
37,37,37,3,6,3.416666666666667,3.0
38,38,38,1,6,2.0,1.0
39,39,39,3,6,2.5,2.0
40,40,40,1,3,3.0,2.0
41,41,41,2,3,3.333333333333333,3.0
42,42,42,2,3,4.0,4.0
43,43,43,5,3,3.0,3.0
44,44,44,1,3,3.5,3.0
45,45,45,1,3,4.4,4.0
46,46,46,2,3,3.0,3.0
47,47,47,2,4,4.0,4.0
48,48,48,9,4,4.264705882352941,3.0
49,49,49,12,4,3.8846153846153846,3.0
50,50,50,2,4,4.0,4.0
51,51,51,9,4,3.875,4.0
52,52,52,1,4,3.5,3.0
53,53,53,3,4,3.416666666666667,3.0
54,54,54,2,4,3.666666666666667,3.0
55,55,55,1,5,3.0,2.0
56,56,56,7,4,3.928571428571429,4.0
57,57,57,5,1,4.409090909090909,5.0
58,58,58,1,1,2.0,1.0
59,59,59,10,1,3.333333333333333,2.0
60,60,60,2,2,4.0,4.0
61,61,61,14,3,4.549295774647888,3.0
62,62,62,4,3,3.833333333333333,3.0
63,63,63,4,3,4.181818181818182,5.0
64,64,64,6,3,3.0,3.0
65,65,65,9,3,3.166666666666667,3.0
66,66,66,14,1,4.213333333333333,4.0
67,67,67,5,1,3.142857142857143,3.0
68,68,68,3,1,2.3333333333333335,2.0
69,69,69,2,1,2.0,1.0
70,70,70,3,2,4.0,3.0
71,71,71,2,2,2.5,1.0
72,72,72,5,2,2.5,2.0
73,73,73,6,2,4.428571428571429,4.0
74,74,74,12,2,4.571428571428571,4.0
75,75,75,2,2,4.222222222222222,4.0
76,76,76,1,1,3.6,4.0
77,77,77,6,1,4.378378378378379,4.0
78,78,78,4,1,2.0,1.0
79,79,79,12,1,4.545454545454545,3.0
80,80,80,3,1,4.2,5.0
81,81,81,4,1,4.181818181818182,5.0
82,82,82,10,1,4.483333333333333,4.0
83,83,83,18,0,4.5,3.0
84,84,84,1,0,3.5,3.0
85,85,85,10,0,3.666666666666667,3.0
86,86,86,8,0,4.566037735849056,4.0
