Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,2,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,8,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,1,0,2.0,1.0
22,22,22,1,2,2.0,1.0
23,23,23,1,2,2.0,1.0
24,24,24,3,2,2.0,1.0
25,25,25,1,6,3.0,2.0
26,26,26,1,5,2.0,1.0
27,27,27,3,5,3.2,3.0
28,28,28,2,6,2.5,2.0
29,29,29,3,5,2.0,1.0
30,30,30,1,5,2.0,1.0
31,31,31,1,6,2.0,1.0
32,32,32,2,7,2.5,2.0
33,33,33,4,7,2.857142857142857,3.0
34,34,34,1,7,2.0,1.0
35,35,35,8,9,3.4,3.0
36,36,36,2,5,3.5,3.0
37,37,37,2,5,2.5,2.0
38,38,38,9,5,3.5,4.0
39,39,39,2,4,2.5,1.0
40,40,40,3,4,3.666666666666667,4.0
41,41,41,8,5,2.9166666666666665,3.0
42,42,42,6,5,3.3846153846153846,3.0
43,43,43,4,3,3.166666666666667,3.0
44,44,44,3,3,3.9375,4.0
45,45,45,3,3,3.6363636363636367,4.0
46,46,46,5,2,2.2,2.0
47,47,47,7,2,4.220588235294118,4.0
48,48,48,7,1,3.708333333333333,4.0
49,49,49,2,2,3.7,4.0
50,50,50,1,1,4.2,4.0
51,51,51,9,1,4.257142857142857,3.0
52,52,52,2,1,3.7,4.0
53,53,53,1,1,4.5,4.0
54,54,54,4,1,3.166666666666667,3.0
55,55,55,4,0,3.5454545454545454,4.0
56,56,56,2,0,4.066666666666666,5.0
57,57,57,3,2,3.6,4.0
58,58,58,7,2,2.3333333333333335,1.0
59,59,59,5,2,4.052631578947368,4.0
60,60,60,3,3,3.6363636363636367,4.0
61,61,61,8,3,3.928571428571429,4.0
62,62,62,3,3,4.7073170731707314,4.0
63,63,63,1,2,3.0,2.0
64,64,64,10,2,3.458333333333333,3.0
65,65,65,6,2,3.5,3.0
66,66,66,8,3,2.9166666666666665,3.0
67,67,67,2,3,4.3,5.0
68,68,68,6,3,4.653061224489796,4.0
69,69,69,3,3,3.0,3.0
70,70,70,4,3,3.7222222222222223,4.0
71,71,71,13,1,4.520833333333334,4.0
72,72,72,1,1,4.5,4.0
73,73,73,8,1,3.6923076923076925,3.0
74,74,74,3,1,4.1764705882352935,5.0
75,75,75,11,1,4.211111111111111,3.0
76,76,76,1,1,3.888888888888889,4.0
77,77,77,16,1,4.439716312056738,4.0
78,78,78,1,0,4.7,5.0
79,79,79,11,0,4.491228070175438,4.0
