Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,9,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,7,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,6,1.0,0.0
22,22,22,0,6,1.0,0.0
23,23,23,0,6,1.0,0.0
24,24,24,0,4,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,3,1.0,0.0
27,27,27,3,7,2.0,1.0
28,28,28,2,9,2.0,1.0
29,29,29,3,9,2.0,1.0
30,30,30,3,5,2.8333333333333335,2.0
31,31,31,3,5,2.0,1.0
32,32,32,3,4,2.8333333333333335,2.0
33,33,33,3,5,2.0,1.0
34,34,34,1,4,3.0,2.0
35,35,35,3,4,2.0,1.0
36,36,36,4,3,3.3076923076923075,3.0
37,37,37,2,2,2.0,1.0
38,38,38,11,1,3.2,2.0
39,39,39,1,1,2.0,1.0
40,40,40,2,2,2.0,1.0
41,41,41,1,3,2.0,1.0
42,42,42,3,3,3.5,2.0
43,43,43,1,1,2.0,1.0
44,44,44,9,2,3.0,2.0
45,45,45,2,1,3.75,3.0
46,46,46,1,1,3.0,2.0
47,47,47,2,2,3.4545454545454546,3.0
48,48,48,2,2,2.0,1.0
49,49,49,3,1,2.0,1.0
50,50,50,1,3,2.0,1.0
51,51,51,6,4,3.5238095238095237,3.0
52,52,52,3,5,2.0,1.0
53,53,53,3,6,2.0,1.0
54,54,54,6,6,2.7272727272727275,2.0
55,55,55,4,6,3.125,3.0
56,56,56,11,5,4.068181818181818,3.0
57,57,57,8,6,4.0735294117647065,4.0
58,58,58,13,4,3.125,2.0
59,59,59,3,4,2.0,1.0
60,60,60,3,4,4.1,4.0
61,61,61,5,4,3.571428571428571,4.0
62,62,62,2,4,2.0,1.0
63,63,63,8,4,3.0555555555555554,2.0
64,64,64,4,3,2.888888888888889,2.0
65,65,65,5,3,3.666666666666667,4.0
66,66,66,8,3,4.079365079365079,4.0
67,67,67,9,3,4.158536585365853,3.0
68,68,68,2,3,3.5,3.0
69,69,69,2,3,2.0,1.0
70,70,70,10,3,4.0,4.0
71,71,71,1,1,2.0,1.0
72,72,72,1,2,3.0,2.0
73,73,73,6,3,4.561538461538461,4.0
74,74,74,3,3,4.746666666666666,4.0
75,75,75,11,3,4.068181818181818,3.0
76,76,76,19,2,4.216216216216216,3.0
77,77,77,14,2,4.435406698564593,4.0
78,78,78,3,0,2.0,1.0
79,79,79,3,0,3.75,4.0
80,80,80,28,0,4.14859437751004,3.0
81,81,81,4,0,3.9411764705882355,4.0
82,82,82,19,0,3.2941176470588234,2.0
83,83,83,5,0,4.0,4.0
