Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,1,6,2.0,1.0
21,21,21,3,3,2.3333333333333335,1.0
22,22,22,2,2,2.0,1.0
23,23,23,1,3,2.0,1.0
24,24,24,3,4,2.0,1.0
25,25,25,2,6,2.0,1.0
26,26,26,2,6,2.5,2.0
27,27,27,4,6,3.5,3.0
28,28,28,2,4,2.0,1.0
29,29,29,2,5,2.0,1.0
30,30,30,4,5,2.0,1.0
31,31,31,1,6,2.0,1.0
32,32,32,5,7,3.416666666666667,3.0
33,33,33,1,5,2.0,1.0
34,34,34,2,4,3.875,4.0
35,35,35,1,4,3.0,2.0
36,36,36,9,3,3.2105263157894735,3.0
37,37,37,1,4,3.0,2.0
38,38,38,4,5,2.0,1.0
39,39,39,2,6,3.333333333333333,2.0
40,40,40,2,7,2.0,1.0
41,41,41,3,7,2.0,1.0
42,42,42,1,10,3.0,2.0
43,43,43,6,5,2.75,2.0
44,44,44,2,7,2.0,1.0
45,45,45,6,7,3.2857142857142856,3.0
46,46,46,2,8,3.7272727272727275,3.0
47,47,47,4,8,3.6153846153846154,3.0
48,48,48,4,7,4.411764705882353,4.0
49,49,49,1,6,4.0,3.0
50,50,50,6,6,3.526315789473684,3.0
51,51,51,1,4,4.2,4.0
52,52,52,8,4,3.2222222222222223,3.0
53,53,53,5,5,3.5,3.0
54,54,54,5,5,3.466666666666667,3.0
55,55,55,6,5,3.9333333333333336,3.0
56,56,56,3,3,2.75,2.0
57,57,57,7,3,3.5384615384615383,3.0
58,58,58,4,3,3.5,3.0
59,59,59,2,2,3.875,4.0
60,60,60,8,3,4.1020408163265305,4.0
61,61,61,4,4,2.25,1.0
62,62,62,5,4,4.0476190476190474,3.0
63,63,63,5,1,4.513513513513514,4.0
64,64,64,6,2,4.595238095238095,4.0
65,65,65,3,2,4.384615384615385,4.0
66,66,66,29,2,4.165680473372781,3.0
67,67,67,19,1,2.9411764705882355,2.0
68,68,68,1,1,4.0,3.0
69,69,69,11,1,3.916666666666667,3.0
70,70,70,2,1,4.0,4.0
71,71,71,4,1,3.5384615384615383,3.0
72,72,72,4,1,4.260869565217391,3.0
73,73,73,8,0,4.0,3.0
74,74,74,5,0,4.465116279069767,4.0
75,75,75,5,0,3.5,3.0
76,76,76,7,0,4.333333333333334,4.0
77,77,77,14,0,4.266666666666667,3.0
78,78,78,13,0,4.190476190476191,3.0
79,79,79,15,0,4.428571428571429,3.0
80,80,80,11,0,4.371794871794872,3.0
