Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,7,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,8,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,1,6,2.0,1.0
25,25,25,1,9,2.0,1.0
26,26,26,2,6,2.5,2.0
27,27,27,4,3,2.25,2.0
28,28,28,1,3,2.0,1.0
29,29,29,1,3,2.0,1.0
30,30,30,2,5,2.0,1.0
31,31,31,3,5,2.3333333333333335,2.0
32,32,32,5,7,2.6666666666666665,2.0
33,33,33,1,6,2.0,1.0
34,34,34,1,6,3.25,3.0
35,35,35,3,3,2.75,3.0
36,36,36,3,2,2.3333333333333335,2.0
37,37,37,1,3,2.0,1.0
38,38,38,1,3,2.0,1.0
39,39,39,4,3,3.5,3.0
40,40,40,2,3,3.2,3.0
41,41,41,2,3,3.0,3.0
42,42,42,6,4,2.3333333333333335,2.0
43,43,43,2,4,2.0,1.0
44,44,44,3,7,2.0,1.0
45,45,45,5,8,2.2,1.0
46,46,46,6,6,3.4,3.0
47,47,47,3,5,3.5,3.0
48,48,48,4,5,3.071428571428571,2.0
49,49,49,9,5,3.6799999999999997,3.0
50,50,50,1,5,3.0,2.0
51,51,51,4,6,3.5,3.0
52,52,52,1,3,3.0,2.0
53,53,53,9,3,2.5,2.0
54,54,54,1,4,2.0,1.0
55,55,55,8,3,3.6153846153846154,3.0
56,56,56,2,3,2.0,1.0
57,57,57,1,3,3.0,2.0
58,58,58,2,3,3.142857142857143,2.0
59,59,59,1,3,4.0,4.0
60,60,60,1,2,2.0,1.0
61,61,61,7,2,3.125,2.0
62,62,62,9,3,4.088888888888889,3.0
63,63,63,1,2,4.0,4.0
64,64,64,1,2,4.0,4.0
65,65,65,1,2,4.0,4.0
66,66,66,8,3,3.9767441860465116,3.0
67,67,67,7,3,4.066666666666666,4.0
68,68,68,4,3,3.7,4.0
69,69,69,4,3,3.5,3.0
70,70,70,3,3,2.3333333333333335,1.0
71,71,71,7,3,3.9130434782608696,3.0
72,72,72,5,3,2.4,2.0
73,73,73,1,3,2.0,1.0
74,74,74,8,2,3.9230769230769234,3.0
75,75,75,4,1,3.5789473684210527,3.0
76,76,76,19,1,4.087209302325581,3.0
77,77,77,14,1,3.821917808219178,3.0
78,78,78,10,1,3.8431372549019605,3.0
79,79,79,3,1,3.8823529411764706,4.0
80,80,80,6,1,4.325,4.0
81,81,81,8,1,4.60655737704918,4.0
82,82,82,35,1,3.2162162162162162,1.0
83,83,83,24,0,4.242647058823529,3.0
84,84,84,9,0,3.0,2.0
