Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,9,1.0,0.0
9,9,9,0,9,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,1,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,2,5,2.0,1.0
23,23,23,1,5,2.0,1.0
24,24,24,1,4,2.0,1.0
25,25,25,1,9,2.0,1.0
26,26,26,2,8,2.5,2.0
27,27,27,2,6,3.0,2.0
28,28,28,3,1,2.3333333333333335,2.0
29,29,29,5,1,2.6666666666666665,2.0
30,30,30,2,2,2.0,1.0
31,31,31,2,2,2.6666666666666665,2.0
32,32,32,1,3,3.0,2.0
33,33,33,2,3,3.25,3.0
34,34,34,2,4,3.0,3.0
35,35,35,7,3,2.888888888888889,3.0
36,36,36,2,3,3.166666666666667,2.0
37,37,37,2,3,3.333333333333333,3.0
38,38,38,1,2,3.666666666666667,3.0
39,39,39,2,2,2.0,1.0
40,40,40,3,2,3.666666666666667,3.0
41,41,41,1,1,3.0,2.0
42,42,42,10,1,2.857142857142857,3.0
43,43,43,2,1,3.333333333333333,3.0
44,44,44,1,1,3.0,2.0
45,45,45,1,3,4.0,4.0
46,46,46,6,4,3.9545454545454546,4.0
47,47,47,2,4,4.0,3.0
48,48,48,1,5,2.0,1.0
49,49,49,3,4,4.125,4.0
50,50,50,1,4,3.0,2.0
51,51,51,6,4,2.571428571428571,2.0
52,52,52,6,4,3.9545454545454546,4.0
53,53,53,4,4,2.4,1.0
54,54,54,7,4,2.888888888888889,3.0
55,55,55,4,3,2.4,1.0
56,56,56,13,3,2.6666666666666665,2.0
57,57,57,6,4,2.3333333333333335,2.0
58,58,58,6,2,2.2857142857142856,1.0
59,59,59,11,2,2.5,1.0
60,60,60,10,2,4.085714285714285,4.0
61,61,61,13,2,4.02,3.0
62,62,62,3,2,4.428571428571429,4.0
63,63,63,1,1,3.5,4.0
64,64,64,1,1,5.0,5.0
65,65,65,2,0,3.083333333333333,2.0
66,66,66,1,1,5.0,5.0
67,67,67,10,1,3.903225806451613,4.0
68,68,68,4,1,3.8823529411764706,4.0
69,69,69,2,1,3.1,2.0
70,70,70,3,1,3.1176470588235294,2.0
71,71,71,2,2,4.538461538461538,5.0
72,72,72,5,1,4.0754716981132075,5.0
73,73,73,14,1,3.5925925925925926,3.0
74,74,74,20,1,3.9863013698630136,3.0
75,75,75,8,1,4.431192660550458,4.0
76,76,76,1,1,2.0,1.0
77,77,77,6,1,4.5,4.0
78,78,78,1,1,3.2,3.0
