Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,4,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,1,4,2.0,1.0
29,29,29,1,5,2.0,1.0
30,30,30,2,3,2.5,2.0
31,31,31,1,3,3.0,2.0
32,32,32,1,3,2.0,1.0
33,33,33,2,4,2.0,1.0
34,34,34,1,4,2.0,1.0
35,35,35,1,4,3.0,2.0
36,36,36,5,4,3.5,3.0
37,37,37,1,6,3.0,2.0
38,38,38,2,9,4.5,4.0
39,39,39,5,8,3.5,3.0
40,40,40,1,5,2.0,1.0
41,41,41,1,4,4.0,3.0
42,42,42,3,3,2.0,1.0
43,43,43,1,2,5.0,4.0
44,44,44,1,5,2.0,1.0
45,45,45,3,6,4.454545454545455,3.0
46,46,46,5,4,4.0,4.0
47,47,47,1,4,2.0,1.0
48,48,48,1,4,2.0,1.0
49,49,49,8,4,4.185185185185185,4.0
50,50,50,6,3,2.857142857142857,3.0
51,51,51,1,3,2.0,1.0
52,52,52,1,3,2.0,1.0
53,53,53,1,2,3.0,2.0
54,54,54,5,3,4.4,4.0
55,55,55,5,3,2.4,2.0
56,56,56,2,3,2.0,1.0
57,57,57,6,3,2.857142857142857,3.0
58,58,58,2,1,4.6,5.0
59,59,59,1,1,2.0,1.0
60,60,60,1,1,4.8,4.0
61,61,61,4,1,2.0,1.0
62,62,62,2,1,3.571428571428571,4.0
63,63,63,1,1,2.0,1.0
64,64,64,2,1,4.5,4.0
65,65,65,16,2,3.0454545454545454,2.0
66,66,66,1,2,3.666666666666667,4.0
67,67,67,15,4,3.8260869565217392,5.0
68,68,68,4,4,4.357142857142858,4.0
69,69,69,1,4,2.0,1.0
70,70,70,15,4,3.6333333333333333,3.0
71,71,71,6,2,4.0,3.0
72,72,72,8,2,4.035714285714286,3.0
73,73,73,2,2,4.833333333333334,4.0
74,74,74,5,2,2.0,1.0
75,75,75,12,2,3.9210526315789473,5.0
76,76,76,10,2,3.6,4.0
77,77,77,2,2,3.5,4.0
78,78,78,6,1,4.0,3.0
79,79,79,2,1,2.5,2.0
80,80,80,5,1,4.179487179487179,3.0
81,81,81,27,1,4.220338983050848,3.0
82,82,82,2,1,4.5,4.0
83,83,83,7,1,4.269230769230769,4.0
84,84,84,6,0,2.6666666666666665,5.0
85,85,85,21,0,4.191256830601093,3.0
