Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,0,5,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,0,4,1.0,0.0
28,28,28,0,6,1.0,0.0
29,29,29,0,6,1.0,0.0
30,30,30,0,3,1.0,0.0
31,31,31,0,1,1.0,0.0
32,32,32,3,2,2.0,1.0
33,33,33,3,4,2.0,1.0
34,34,34,1,5,2.0,1.0
35,35,35,1,4,3.0,2.0
36,36,36,1,1,2.0,1.0
37,37,37,2,1,2.5,2.0
38,38,38,1,6,2.0,1.0
39,39,39,4,3,2.5,2.0
40,40,40,4,4,3.166666666666667,3.0
41,41,41,7,4,3.7241379310344827,3.0
42,42,42,1,2,2.0,1.0
43,43,43,4,4,3.75,4.0
44,44,44,3,2,2.3333333333333335,1.0
45,45,45,1,3,4.75,5.0
46,46,46,1,2,5.75,6.0
47,47,47,1,1,2.0,1.0
48,48,48,6,3,5.5,5.0
49,49,49,4,3,3.9047619047619047,4.0
50,50,50,4,3,5.417910447761194,5.0
51,51,51,4,4,5.942857142857143,6.0
52,52,52,10,3,2.9333333333333336,2.0
53,53,53,7,5,2.909090909090909,2.0
54,54,54,2,4,4.588235294117647,5.0
55,55,55,4,4,2.0,1.0
56,56,56,5,2,3.533333333333333,3.0
57,57,57,3,2,2.3333333333333335,1.0
58,58,58,3,2,4.954545454545455,6.0
59,59,59,10,3,4.887640449438202,4.0
60,60,60,2,4,2.5,2.0
61,61,61,2,4,4.588235294117647,5.0
62,62,62,8,4,2.8333333333333335,2.0
63,63,63,9,6,4.909090909090909,4.0
64,64,64,12,6,4.468208092485549,4.0
65,65,65,3,6,4.8076923076923075,5.0
66,66,66,7,6,3.708333333333333,4.0
67,67,67,17,6,4.4904761904761905,3.0
68,68,68,9,5,4.371794871794872,4.0
69,69,69,6,5,2.375,2.0
70,70,70,3,3,2.0,1.0
71,71,71,1,3,2.0,1.0
72,72,72,5,3,4.675675675675675,6.0
73,73,73,1,3,3.0,2.0
74,74,74,13,3,4.416216216216217,3.0
75,75,75,5,4,3.0,3.0
76,76,76,32,4,4.515587529976019,3.0
77,77,77,7,4,4.421487603305785,4.0
78,78,78,2,2,5.388888888888889,6.0
79,79,79,3,0,4.235294117647059,4.0
80,80,80,13,0,4.489010989010989,4.0
81,81,81,11,0,4.294478527607362,4.0
