Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,2,1.0,0.0
6,6,6,0,2,1.0,0.0
7,7,7,0,2,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,7,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,4,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,3,1.0,0.0
29,29,29,0,1,1.0,0.0
30,30,30,0,1,1.0,0.0
31,31,31,2,2,2.0,1.0
32,32,32,1,2,3.0,2.0
33,33,33,1,3,4.0,3.0
34,34,34,1,3,2.0,1.0
35,35,35,4,3,3.2,4.0
36,36,36,1,7,2.0,1.0
37,37,37,2,7,3.833333333333333,5.0
38,38,38,1,5,2.0,1.0
39,39,39,3,3,4.25,6.0
40,40,40,1,3,2.0,1.0
41,41,41,5,6,3.8,6.0
42,42,42,8,4,3.4615384615384617,6.0
43,43,43,1,4,2.0,1.0
44,44,44,3,3,4.25,6.0
45,45,45,6,1,3.6363636363636367,4.0
46,46,46,1,1,2.0,1.0
47,47,47,9,1,4.24,7.0
48,48,48,2,2,4.545454545454545,7.0
49,49,49,8,2,3.4615384615384617,6.0
50,50,50,2,2,2.0,1.0
51,51,51,7,3,4.148148148148149,7.0
52,52,52,4,3,4.0,6.0
53,53,53,10,4,4.297297297297297,7.0
54,54,54,5,5,4.25,7.0
55,55,55,3,5,4.333333333333334,7.0
56,56,56,6,4,4.788461538461538,7.0
57,57,57,2,3,5.304347826086957,8.0
58,58,58,1,2,3.0,2.0
59,59,59,5,1,4.95,8.0
60,60,60,6,1,4.375,7.0
61,61,61,1,1,5.217391304347826,9.0
62,62,62,8,1,3.4615384615384617,6.0
63,63,63,7,2,5.135135135135135,8.0
64,64,64,3,3,4.142857142857142,7.0
65,65,65,1,2,3.0,2.0
66,66,66,8,3,4.333333333333334,7.0
67,67,67,10,2,5.0,7.0
68,68,68,1,2,5.142857142857142,8.0
69,69,69,10,2,5.02970297029703,7.0
70,70,70,2,2,3.833333333333333,5.0
71,71,71,1,1,2.0,1.0
72,72,72,9,1,4.689655172413794,5.0
73,73,73,6,1,5.036585365853659,6.0
74,74,74,3,1,2.0,1.0
75,75,75,9,1,5.2,7.0
76,76,76,17,1,4.84375,6.0
77,77,77,12,0,2.8666666666666667,1.0
