Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,9,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,8,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,10,1.0,0.0
19,19,19,0,7,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,2,0,2.0,1.0
24,24,24,1,4,2.0,1.0
25,25,25,2,4,2.5,1.0
26,26,26,1,4,2.0,1.0
27,27,27,1,4,3.0,2.0
28,28,28,1,4,3.0,2.0
29,29,29,2,5,2.0,1.0
30,30,30,5,8,3.375,2.0
31,31,31,6,8,2.3333333333333335,2.0
32,32,32,1,10,3.666666666666667,3.0
33,33,33,1,10,2.0,1.0
34,34,34,1,7,3.0,2.0
35,35,35,2,5,4.25,4.0
36,36,36,5,9,3.5384615384615383,3.0
37,37,37,8,6,4.0,4.0
38,38,38,2,7,2.5,2.0
39,39,39,1,8,4.0,4.0
40,40,40,12,7,3.873015873015873,4.0
41,41,41,16,9,3.8815789473684212,3.0
42,42,42,8,8,3.4705882352941178,2.0
43,43,43,11,6,3.7777777777777777,3.0
44,44,44,2,6,3.0,3.0
45,45,45,6,5,2.3333333333333335,2.0
46,46,46,1,6,2.0,1.0
47,47,47,4,5,3.583333333333333,3.0
48,48,48,2,5,3.4,3.0
49,49,49,1,3,2.0,1.0
50,50,50,2,5,4.25,4.0
51,51,51,2,5,3.0,3.0
52,52,52,2,5,3.0,3.0
53,53,53,9,5,3.666666666666667,3.0
54,54,54,1,5,2.0,1.0
55,55,55,10,5,3.983050847457627,4.0
56,56,56,16,5,3.845360824742268,3.0
57,57,57,10,3,3.3684210526315788,2.0
58,58,58,6,1,3.428571428571429,3.0
59,59,59,10,2,3.4210526315789473,2.0
60,60,60,13,2,3.9743589743589745,4.0
61,61,61,5,2,4.071428571428571,4.0
62,62,62,7,2,3.928571428571429,5.0
63,63,63,6,2,2.3333333333333335,2.0
64,64,64,3,2,3.833333333333333,4.0
65,65,65,25,2,4.140065146579804,3.0
66,66,66,20,2,3.844827586206897,3.0
67,67,67,9,1,3.9,4.0
68,68,68,5,1,3.8636363636363633,4.0
69,69,69,8,1,4.134615384615385,3.0
70,70,70,20,1,3.855769230769231,3.0
71,71,71,1,1,2.0,1.0
72,72,72,8,1,4.015625,3.0
73,73,73,9,1,3.9846153846153847,3.0
74,74,74,4,1,4.0,4.0
75,75,75,3,1,3.6521739130434785,3.0
76,76,76,6,0,3.416666666666667,3.0
77,77,77,10,0,3.7246376811594204,3.0
78,78,78,2,0,2.5,2.0
79,79,79,11,0,3.9838709677419355,3.0
