Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,10,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,3,4,2.5,1.0
27,27,27,1,4,2.0,1.0
28,28,28,1,2,2.0,1.0
29,29,29,1,3,2.0,1.0
30,30,30,1,10,3.0,2.0
31,31,31,6,11,2.4285714285714284,2.0
32,32,32,1,10,2.0,1.0
33,33,33,1,9,2.0,1.0
34,34,34,8,8,2.5555555555555554,2.0
35,35,35,1,8,2.0,1.0
36,36,36,1,8,2.0,1.0
37,37,37,1,7,2.0,1.0
38,38,38,5,7,3.111111111111111,2.0
39,39,39,2,6,2.0,1.0
40,40,40,5,7,3.111111111111111,2.0
41,41,41,1,7,2.0,1.0
42,42,42,3,5,3.142857142857143,2.0
43,43,43,2,6,3.166666666666667,2.0
44,44,44,4,5,3.125,3.0
45,45,45,3,5,3.142857142857143,3.0
46,46,46,1,5,2.0,1.0
47,47,47,10,4,3.6333333333333333,3.0
48,48,48,1,3,2.0,1.0
49,49,49,4,4,3.25,2.0
50,50,50,2,4,3.0,2.0
51,51,51,7,5,2.8181818181818183,2.0
52,52,52,3,5,2.6666666666666665,2.0
53,53,53,6,5,3.0,2.0
54,54,54,12,5,3.9864864864864864,3.0
55,55,55,10,3,3.3600000000000003,2.0
56,56,56,1,1,3.0,2.0
57,57,57,11,1,3.0,2.0
58,58,58,3,1,3.142857142857143,3.0
59,59,59,3,2,2.0,1.0
60,60,60,5,3,2.888888888888889,3.0
61,61,61,5,2,4.2368421052631575,4.0
62,62,62,4,2,4.0,4.0
63,63,63,10,1,2.4545454545454546,2.0
64,64,64,7,1,3.25,2.0
65,65,65,2,1,4.222222222222222,4.0
66,66,66,14,0,3.5813953488372094,2.0
67,67,67,8,1,2.8333333333333335,2.0
68,68,68,8,2,3.3043478260869565,3.0
69,69,69,1,2,3.75,4.0
70,70,70,2,1,2.5,2.0
71,71,71,13,1,3.5135135135135136,2.0
72,72,72,7,1,3.9591836734693877,3.0
73,73,73,2,1,4.318181818181818,4.0
74,74,74,4,1,4.083333333333334,4.0
75,75,75,5,1,3.5625,3.0
76,76,76,4,1,3.0,2.0
77,77,77,7,1,3.7407407407407405,3.0
78,78,78,2,0,4.666666666666666,5.0
79,79,79,2,2,5.214285714285714,5.0
80,80,80,3,2,3.8461538461538463,4.0
81,81,81,15,1,3.9027777777777777,3.0
82,82,82,14,1,4.272727272727273,3.0
83,83,83,5,1,3.7894736842105265,3.0
84,84,84,7,1,4.037735849056604,4.0
85,85,85,11,0,3.9019607843137254,3.0
86,86,86,8,0,4.337837837837838,4.0
