Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,10,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,9,1.0,0.0
15,15,15,0,8,1.0,0.0
16,16,16,0,8,1.0,0.0
17,17,17,0,8,1.0,0.0
18,18,18,0,7,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,1,9,2.0,1.0
28,28,28,3,9,2.0,1.0
29,29,29,1,6,2.0,1.0
30,30,30,3,6,2.0,1.0
31,31,31,1,7,2.0,1.0
32,32,32,1,9,2.0,1.0
33,33,33,5,10,2.571428571428571,2.0
34,34,34,1,8,3.0,2.0
35,35,35,3,8,2.0,1.0
36,36,36,3,7,2.0,1.0
37,37,37,3,5,3.333333333333333,3.0
38,38,38,3,7,2.5,1.0
39,39,39,8,3,3.111111111111111,3.0
40,40,40,2,4,2.0,1.0
41,41,41,9,5,3.0588235294117645,3.0
42,42,42,1,4,3.769230769230769,4.0
43,43,43,4,3,3.7333333333333334,4.0
44,44,44,1,2,3.769230769230769,4.0
45,45,45,3,3,2.5,1.0
46,46,46,6,2,2.5,2.0
47,47,47,1,2,4.333333333333334,4.0
48,48,48,19,3,2.7586206896551726,2.0
49,49,49,1,3,2.0,1.0
50,50,50,2,4,4.5,4.0
51,51,51,1,4,2.0,1.0
52,52,52,1,4,4.769230769230769,5.0
53,53,53,3,4,2.8,2.0
54,54,54,3,1,2.8,2.0
55,55,55,1,2,3.571428571428571,3.0
56,56,56,3,2,2.5,1.0
57,57,57,2,1,4.68,5.0
58,58,58,3,2,2.0,1.0
59,59,59,3,2,2.8,2.0
60,60,60,2,2,5.222222222222222,6.0
61,61,61,6,1,4.382978723404255,3.0
62,62,62,1,1,6.0,7.0
63,63,63,26,2,2.725,1.0
64,64,64,4,3,2.6666666666666665,2.0
65,65,65,4,3,5.033333333333333,5.0
66,66,66,32,2,3.627450980392157,2.0
67,67,67,21,3,2.8,2.0
68,68,68,7,3,4.042553191489361,3.0
69,69,69,2,1,4.533333333333333,5.0
70,70,70,4,1,5.4399999999999995,4.0
71,71,71,11,1,4.238095238095238,3.0
72,72,72,2,1,2.75,2.0
73,73,73,8,1,3.7303370786516856,2.0
74,74,74,4,1,4.761904761904762,6.0
75,75,75,12,2,4.2771739130434785,3.0
76,76,76,27,2,3.04,2.0
77,77,77,3,2,3.6,4.0
78,78,78,8,1,3.7303370786516856,2.0
79,79,79,2,1,3.666666666666667,4.0
80,80,80,23,0,3.9215686274509807,3.0
81,81,81,9,0,4.305555555555555,5.0
82,82,82,6,0,4.021505376344086,3.0
