Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,1,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,1,7,2.0,1.0
27,27,27,1,7,2.0,1.0
28,28,28,1,7,2.0,1.0
29,29,29,2,5,2.0,1.0
30,30,30,1,4,2.0,1.0
31,31,31,1,5,2.0,1.0
32,32,32,1,5,2.0,1.0
33,33,33,3,5,3.0,2.0
34,34,34,1,5,2.0,1.0
35,35,35,1,6,2.0,1.0
36,36,36,1,4,2.0,1.0
37,37,37,2,3,2.6666666666666665,2.0
38,38,38,3,2,3.0,2.0
39,39,39,10,1,2.9166666666666665,3.0
40,40,40,2,1,3.8,3.0
41,41,41,4,1,2.75,2.0
42,42,42,3,1,2.3333333333333335,2.0
43,43,43,4,1,3.857142857142857,4.0
44,44,44,2,2,2.0,1.0
45,45,45,4,3,2.5,2.0
46,46,46,6,2,2.5,2.0
47,47,47,3,5,3.0,2.0
48,48,48,5,4,2.6666666666666665,2.0
49,49,49,4,3,4.0476190476190474,3.0
50,50,50,5,5,3.0,3.0
51,51,51,9,5,2.3333333333333335,2.0
52,52,52,2,5,3.333333333333333,3.0
53,53,53,4,2,3.4615384615384617,3.0
54,54,54,2,2,2.6666666666666665,2.0
55,55,55,1,2,2.0,1.0
56,56,56,1,2,2.0,1.0
57,57,57,6,2,3.6842105263157894,4.0
58,58,58,3,2,3.5,3.0
59,59,59,7,2,4.484375,4.0
60,60,60,7,2,3.6799999999999997,4.0
61,61,61,1,1,3.833333333333333,4.0
62,62,62,11,0,3.9130434782608696,4.0
63,63,63,4,0,3.95,4.0
64,64,64,5,0,3.473684210526316,3.0
65,65,65,3,1,3.5,3.0
66,66,66,9,1,3.7142857142857144,3.0
67,67,67,1,1,2.0,1.0
68,68,68,1,0,2.0,1.0
69,69,69,1,0,3.6,3.0
70,70,70,1,0,2.0,1.0
71,71,71,2,0,3.8,3.0
72,72,72,2,0,2.0,1.0
73,73,73,2,0,4.594594594594595,5.0
74,74,74,14,3,2.4,2.0
75,75,75,7,3,3.9130434782608696,3.0
76,76,76,7,3,3.0,3.0
77,77,77,4,3,3.3076923076923075,3.0
78,78,78,2,3,3.2,3.0
79,79,79,8,3,3.7875,3.0
80,80,80,21,2,2.608695652173913,1.0
81,81,81,9,1,3.8469387755102042,3.0
82,82,82,4,0,3.4615384615384617,3.0
83,83,83,4,0,3.85,4.0
