Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,2,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,1,4,2.0,1.0
27,27,27,1,5,2.0,1.0
28,28,28,2,4,2.5,2.0
29,29,29,2,5,2.0,1.0
30,30,30,2,4,2.0,1.0
31,31,31,1,2,3.0,2.0
32,32,32,1,2,2.0,1.0
33,33,33,1,2,2.0,1.0
34,34,34,7,4,2.25,2.0
35,35,35,3,5,2.0,1.0
36,36,36,3,2,3.1,3.0
37,37,37,3,2,2.5,2.0
38,38,38,4,2,2.25,2.0
39,39,39,1,3,3.0,2.0
40,40,40,1,0,4.0,3.0
41,41,41,2,0,2.6666666666666665,2.0
42,42,42,2,0,2.0,1.0
43,43,43,1,1,3.0,2.0
44,44,44,7,1,2.0,1.0
45,45,45,1,2,3.0,2.0
46,46,46,4,2,2.0,1.0
47,47,47,10,1,2.4545454545454546,3.0
48,48,48,5,3,3.3703703703703702,4.0
49,49,49,7,2,2.571428571428571,3.0
50,50,50,1,2,2.0,1.0
51,51,51,1,3,2.0,1.0
52,52,52,3,6,3.0,3.0
53,53,53,1,7,3.25,3.0
54,54,54,6,7,4.4222222222222225,4.0
55,55,55,6,7,3.533333333333333,3.0
56,56,56,1,7,3.0,2.0
57,57,57,1,7,3.0,2.0
58,58,58,1,3,4.333333333333334,5.0
59,59,59,3,3,4.615384615384615,4.0
60,60,60,5,3,2.0,1.0
61,61,61,1,3,4.0,3.0
62,62,62,1,3,3.0,2.0
63,63,63,3,3,4.043478260869565,4.0
64,64,64,1,1,3.0,2.0
65,65,65,8,1,4.782608695652174,5.0
66,66,66,3,1,3.0,3.0
67,67,67,15,1,4.619047619047619,4.0
68,68,68,6,1,4.4222222222222225,4.0
69,69,69,7,1,4.613636363636363,5.0
70,70,70,2,1,2.6666666666666665,2.0
71,71,71,9,1,4.2592592592592595,4.0
72,72,72,8,1,4.864661654135338,4.0
73,73,73,9,1,4.580645161290322,4.0
74,74,74,6,0,3.533333333333333,3.0
75,75,75,4,0,4.6764705882352935,6.0
76,76,76,1,0,4.333333333333334,5.0
77,77,77,5,0,2.8333333333333335,2.0
78,78,78,4,0,2.0,1.0
79,79,79,2,1,5.642857142857142,5.0
80,80,80,5,1,4.463414634146341,4.0
81,81,81,15,0,2.411764705882353,2.0
