Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,9,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,2,7,2.0,1.0
23,23,23,3,6,2.5,1.0
24,24,24,1,6,2.0,1.0
25,25,25,2,9,2.6666666666666665,2.0
26,26,26,4,7,2.4,1.0
27,27,27,3,5,3.0,3.0
28,28,28,3,7,2.5,2.0
29,29,29,1,6,2.0,1.0
30,30,30,5,7,2.857142857142857,3.0
31,31,31,8,7,2.7272727272727275,3.0
32,32,32,1,5,3.5,3.0
33,33,33,2,5,2.0,1.0
34,34,34,3,7,2.6,2.0
35,35,35,1,5,3.5,3.0
36,36,36,1,5,2.0,1.0
37,37,37,4,4,2.4,2.0
38,38,38,3,3,3.466666666666667,4.0
39,39,39,2,3,3.333333333333333,3.0
40,40,40,5,3,3.3529411764705883,4.0
41,41,41,1,3,3.5,3.0
42,42,42,3,6,3.0,3.0
43,43,43,4,6,2.4,2.0
44,44,44,6,5,4.454545454545455,4.0
45,45,45,1,5,3.0,2.0
46,46,46,1,7,2.0,1.0
47,47,47,10,6,4.391891891891892,3.0
48,48,48,4,3,3.3,2.0
49,49,49,8,2,3.5,3.0
50,50,50,2,2,4.0,3.0
51,51,51,11,3,4.041666666666666,3.0
52,52,52,6,3,3.2857142857142856,2.0
53,53,53,3,3,2.5,2.0
54,54,54,2,3,3.7,3.0
55,55,55,23,2,4.087719298245614,2.0
56,56,56,6,3,3.380952380952381,3.0
57,57,57,11,1,3.5882352941176467,3.0
58,58,58,1,1,3.4,3.0
59,59,59,2,1,3.166666666666667,3.0
60,60,60,4,1,3.0,2.0
61,61,61,2,1,3.333333333333333,3.0
62,62,62,2,2,4.2,4.0
63,63,63,5,2,2.5,2.0
64,64,64,2,2,3.962962962962963,3.0
65,65,65,2,3,3.2,3.0
66,66,66,1,3,4.388888888888889,4.0
67,67,67,1,3,4.0,4.0
68,68,68,4,3,3.3,2.0
69,69,69,4,3,2.4,2.0
70,70,70,2,3,2.0,1.0
71,71,71,1,1,2.0,1.0
72,72,72,9,1,2.6666666666666665,3.0
73,73,73,8,2,4.115942028985508,3.0
74,74,74,23,3,4.0,2.0
75,75,75,13,3,2.9545454545454546,2.0
76,76,76,10,3,4.602739726027398,4.0
77,77,77,4,1,3.7272727272727275,3.0
78,78,78,3,1,3.914893617021277,4.0
79,79,79,13,1,3.08,2.0
80,80,80,7,1,4.352941176470589,4.0
81,81,81,10,1,4.170212765957446,3.0
82,82,82,5,0,3.85,3.0
83,83,83,13,0,4.233870967741936,3.0
84,84,84,14,0,4.494736842105263,4.0
85,85,85,4,0,3.736842105263158,3.0
