Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,9,1.0,0.0
7,7,7,0,9,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,8,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,9,1.0,0.0
19,19,19,0,9,1.0,0.0
20,20,20,0,8,1.0,0.0
21,21,21,0,7,1.0,0.0
22,22,22,0,7,1.0,0.0
23,23,23,0,7,1.0,0.0
24,24,24,0,6,1.0,0.0
25,25,25,0,5,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,2,1.0,0.0
30,30,30,1,10,2.0,1.0
31,31,31,1,8,3.0,2.0
32,32,32,1,9,4.0,3.0
33,33,33,7,6,2.4285714285714284,2.0
34,34,34,2,3,2.0,1.0
35,35,35,2,3,2.6666666666666665,2.0
36,36,36,3,4,3.25,3.0
37,37,37,1,4,2.0,1.0
38,38,38,1,4,5.0,4.0
39,39,39,1,4,2.0,1.0
40,40,40,2,5,2.0,1.0
41,41,41,1,3,2.0,1.0
42,42,42,8,3,2.75,2.0
43,43,43,2,9,3.5,4.0
44,44,44,9,6,2.6666666666666665,1.0
45,45,45,9,5,2.6666666666666665,1.0
46,46,46,2,2,3.666666666666667,5.0
47,47,47,4,2,2.25,2.0
48,48,48,6,2,2.5833333333333335,2.0
49,49,49,6,3,2.8333333333333335,3.0
50,50,50,5,2,2.2,2.0
51,51,51,9,2,3.5,3.0
52,52,52,5,1,2.0,1.0
53,53,53,9,1,3.0384615384615383,4.0
54,54,54,5,1,2.8333333333333335,5.0
55,55,55,10,2,2.8666666666666667,2.0
56,56,56,4,0,3.2,3.0
57,57,57,5,0,3.833333333333333,4.0
58,58,58,2,0,2.0,1.0
59,59,59,1,0,3.142857142857143,3.0
60,60,60,3,0,3.25,5.0
61,61,61,3,1,3.88,4.0
62,62,62,2,1,2.0,1.0
63,63,63,2,2,3.0,3.0
64,64,64,2,2,3.0,3.0
65,65,65,15,1,3.2333333333333334,2.0
66,66,66,3,1,2.3333333333333335,2.0
67,67,67,5,1,2.875,2.0
68,68,68,4,1,3.0,5.0
69,69,69,2,1,4.0,4.0
70,70,70,9,1,3.985294117647059,3.0
71,71,71,8,1,3.0,3.0
72,72,72,11,1,3.1315789473684212,3.0
73,73,73,7,1,2.7142857142857144,3.0
74,74,74,12,2,2.76,5.0
75,75,75,1,2,2.0,1.0
76,76,76,3,2,2.3333333333333335,2.0
77,77,77,6,2,3.0,3.0
78,78,78,7,2,3.8,4.0
79,79,79,8,2,2.75,2.0
80,80,80,11,1,4.054347826086957,5.0
81,81,81,3,1,3.25,5.0
82,82,82,5,0,3.9545454545454546,5.0
83,83,83,2,0,2.0,1.0
84,84,84,9,0,3.609375,4.0
85,85,85,13,0,2.7222222222222223,2.0
86,86,86,7,0,3.642857142857143,4.0
