Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,10,1.0,0.0
4,4,4,0,12,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,1,9,2.0,1.0
25,25,25,2,5,2.0,1.0
26,26,26,3,5,3.166666666666667,2.0
27,27,27,2,4,2.0,1.0
28,28,28,1,8,2.0,1.0
29,29,29,2,11,2.0,1.0
30,30,30,1,9,3.0,2.0
31,31,31,2,7,3.5,2.0
32,32,32,2,5,3.333333333333333,3.0
33,33,33,2,2,2.5,1.0
34,34,34,2,2,2.0,1.0
35,35,35,1,5,3.0,2.0
36,36,36,1,3,3.0,2.0
37,37,37,2,6,2.0,1.0
38,38,38,4,6,2.25,1.0
39,39,39,2,6,4.0,3.0
40,40,40,3,6,3.4,2.0
41,41,41,5,6,2.2,1.0
42,42,42,2,3,3.0,2.0
43,43,43,3,6,3.5,3.0
44,44,44,7,7,3.5,2.0
45,45,45,2,6,4.0,4.0
46,46,46,2,5,4.0,3.0
47,47,47,6,2,3.5454545454545454,2.0
48,48,48,7,3,3.4117647058823533,3.0
49,49,49,4,3,2.25,2.0
50,50,50,1,2,4.5,4.0
51,51,51,5,2,3.6,3.0
52,52,52,12,1,3.9705882352941178,3.0
53,53,53,14,3,4.020833333333334,3.0
54,54,54,20,2,2.9655172413793105,2.0
55,55,55,2,2,3.333333333333333,3.0
56,56,56,7,1,3.5,3.0
57,57,57,3,2,2.3333333333333335,1.0
58,58,58,2,2,3.0,2.0
59,59,59,4,3,3.7045454545454546,3.0
60,60,60,2,3,3.75,3.0
61,61,61,8,1,3.8095238095238093,4.0
62,62,62,1,1,3.0,2.0
63,63,63,12,1,2.888888888888889,2.0
64,64,64,5,3,3.571428571428571,3.0
65,65,65,4,3,2.25,1.0
66,66,66,4,3,2.25,1.0
67,67,67,3,3,3.645161290322581,3.0
68,68,68,13,4,3.25,2.0
69,69,69,7,4,4.0,4.0
70,70,70,5,3,3.6,3.0
71,71,71,11,3,4.052631578947368,4.0
72,72,72,25,3,4.240875912408759,3.0
73,73,73,9,1,2.769230769230769,2.0
74,74,74,5,1,3.769230769230769,5.0
75,75,75,5,1,4.130434782608695,4.0
76,76,76,7,1,3.8823529411764706,4.0
77,77,77,6,1,4.123456790123457,4.0
78,78,78,1,1,3.9375,4.0
79,79,79,4,1,4.121212121212121,4.0
80,80,80,2,0,3.5,2.0
81,81,81,4,0,4.227272727272727,3.0
82,82,82,22,0,3.0606060606060606,2.0
83,83,83,12,0,3.9705882352941178,3.0
