Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,9,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,2,3,2.0,1.0
18,18,18,1,7,3.0,2.0
19,19,19,1,6,2.0,1.0
20,20,20,4,6,3.0,3.0
21,21,21,2,7,2.0,1.0
22,22,22,3,7,2.3333333333333335,2.0
23,23,23,1,7,3.0,2.0
24,24,24,1,8,3.0,2.0
25,25,25,4,5,3.5,3.0
26,26,26,1,4,4.0,3.0
27,27,27,3,5,3.5,3.0
28,28,28,6,5,3.6,3.0
29,29,29,2,3,3.6,3.0
30,30,30,1,10,2.0,1.0
31,31,31,3,10,3.5,3.0
32,32,32,5,9,3.0,2.0
33,33,33,3,8,3.625,4.0
34,34,34,6,7,4.0,3.0
35,35,35,3,4,3.625,4.0
36,36,36,1,4,4.0,3.0
37,37,37,4,5,3.5,3.0
38,38,38,1,6,4.333333333333334,4.0
39,39,39,2,6,5.833333333333334,5.0
40,40,40,9,6,3.931034482758621,4.0
41,41,41,4,6,5.0476190476190474,5.0
42,42,42,2,6,3.666666666666667,4.0
43,43,43,2,6,4.0,4.0
44,44,44,6,6,4.769230769230769,4.0
45,45,45,6,7,4.1923076923076925,4.0
46,46,46,8,5,4.867924528301886,4.0
47,47,47,10,5,4.333333333333334,3.0
48,48,48,2,7,4.705882352941177,5.0
49,49,49,5,7,3.95,3.0
50,50,50,7,4,3.3076923076923075,2.0
51,51,51,2,3,4.875,5.0
52,52,52,1,3,4.0,3.0
53,53,53,9,3,4.625,4.0
54,54,54,6,4,2.875,2.0
55,55,55,4,4,3.6153846153846154,3.0
56,56,56,4,3,4.294117647058823,3.0
57,57,57,9,2,4.190476190476191,3.0
58,58,58,1,2,4.6,5.0
59,59,59,5,1,4.076923076923077,3.0
60,60,60,11,1,4.555555555555555,3.0
61,61,61,3,1,3.25,3.0
62,62,62,1,1,4.6,4.0
63,63,63,1,1,5.0,4.0
64,64,64,6,2,4.441860465116279,4.0
65,65,65,13,2,4.65625,3.0
66,66,66,1,3,5.444444444444445,6.0
67,67,67,2,3,3.333333333333333,3.0
68,68,68,1,4,2.0,1.0
69,69,69,4,5,2.8333333333333335,2.0
70,70,70,2,4,4.875,5.0
71,71,71,4,3,4.2,4.0
72,72,72,2,3,4.0,5.0
73,73,73,10,3,4.788461538461538,4.0
74,74,74,11,2,4.555555555555555,3.0
75,75,75,3,2,4.157894736842105,3.0
76,76,76,12,2,4.7625,4.0
77,77,77,2,2,3.8461538461538463,3.0
78,78,78,17,2,4.5735294117647065,4.0
79,79,79,4,1,4.4,3.0
80,80,80,6,1,3.7333333333333334,3.0
81,81,81,4,1,4.48,6.0
82,82,82,9,1,4.76056338028169,4.0
83,83,83,13,1,3.928571428571429,3.0
84,84,84,17,0,4.646017699115044,4.0
85,85,85,27,0,4.663101604278075,3.0
86,86,86,1,0,3.75,4.0
