Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,9,1.0,0.0
7,7,7,0,9,1.0,0.0
8,8,8,0,9,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,9,1.0,0.0
11,11,11,0,9,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,4,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,0,4,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,2,1.0,0.0
30,30,30,0,1,1.0,0.0
31,31,31,0,1,1.0,0.0
32,32,32,1,7,2.0,1.0
33,33,33,1,9,2.0,1.0
34,34,34,4,8,2.25,2.0
35,35,35,5,8,2.4,2.0
36,36,36,1,7,2.0,1.0
37,37,37,1,7,2.0,1.0
38,38,38,1,4,2.0,1.0
39,39,39,9,4,2.9375,3.0
40,40,40,2,3,3.5454545454545454,4.0
41,41,41,5,4,2.2,2.0
42,42,42,2,5,3.5454545454545454,4.0
43,43,43,10,4,2.2,1.0
44,44,44,1,3,2.0,1.0
45,45,45,4,4,3.888888888888889,5.0
46,46,46,8,4,2.9333333333333336,3.0
47,47,47,1,4,2.0,1.0
48,48,48,3,3,2.0,1.0
49,49,49,6,3,2.3333333333333335,2.0
50,50,50,4,3,3.4,4.0
51,51,51,5,3,2.4,2.0
52,52,52,6,2,2.3333333333333335,2.0
53,53,53,1,1,3.0,2.0
54,54,54,1,1,2.0,1.0
55,55,55,5,2,3.7333333333333334,3.0
56,56,56,15,4,2.6363636363636362,1.0
57,57,57,5,3,2.4,2.0
58,58,58,1,3,2.0,1.0
59,59,59,1,5,4.545454545454545,5.0
60,60,60,5,5,3.6153846153846154,3.0
61,61,61,2,4,3.333333333333333,3.0
62,62,62,2,4,2.0,1.0
63,63,63,5,2,4.137931034482758,5.0
64,64,64,2,3,2.0,1.0
65,65,65,9,4,2.875,3.0
66,66,66,10,4,4.25,4.0
67,67,67,6,2,3.8275862068965516,4.0
68,68,68,4,2,3.90625,5.0
69,69,69,7,2,2.2857142857142856,2.0
70,70,70,9,3,4.075757575757576,4.0
71,71,71,5,4,4.041666666666666,5.0
72,72,72,1,2,4.461538461538462,6.0
73,73,73,6,2,3.888888888888889,4.0
74,74,74,3,2,4.325581395348838,5.0
75,75,75,10,2,3.6724137931034484,2.0
76,76,76,9,1,2.875,3.0
77,77,77,21,1,3.514705882352941,2.0
78,78,78,11,1,3.185185185185185,3.0
79,79,79,4,0,4.5588235294117645,4.0
80,80,80,8,0,4.25287356321839,5.0
81,81,81,4,0,3.7142857142857144,4.0
82,82,82,13,0,4.051546391752577,4.0
83,83,83,12,0,4.429577464788732,4.0
84,84,84,14,0,3.661538461538462,4.0
85,85,85,5,0,4.090909090909091,4.0
86,86,86,13,0,4.226277372262773,3.0
