Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,8,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,1,5,2.0,1.0
26,26,26,4,2,2.25,2.0
27,27,27,6,5,2.1666666666666665,2.0
28,28,28,3,3,3.090909090909091,3.0
29,29,29,1,5,2.0,1.0
30,30,30,1,5,2.0,1.0
31,31,31,3,4,2.3333333333333335,2.0
32,32,32,1,3,2.0,1.0
33,33,33,1,3,2.0,1.0
34,34,34,2,5,3.25,3.0
35,35,35,7,9,3.35,3.0
36,36,36,1,9,2.0,1.0
37,37,37,1,8,2.0,1.0
38,38,38,2,9,3.0,2.0
39,39,39,2,8,2.0,1.0
40,40,40,6,4,3.3,3.0
41,41,41,2,6,3.7777777777777777,4.0
42,42,42,7,4,2.142857142857143,2.0
43,43,43,2,4,3.0,2.0
44,44,44,1,4,2.0,1.0
45,45,45,3,4,2.875,3.0
46,46,46,2,4,4.0,4.0
47,47,47,1,4,4.25,4.0
48,48,48,7,4,3.4375,4.0
49,49,49,2,4,4.0,4.0
50,50,50,2,5,2.0,1.0
51,51,51,8,4,3.6,4.0
52,52,52,9,1,3.84375,4.0
53,53,53,3,2,4.142857142857142,4.0
54,54,54,6,3,3.533333333333333,4.0
55,55,55,1,1,2.0,1.0
56,56,56,1,2,2.0,1.0
57,57,57,7,1,3.35,3.0
58,58,58,5,2,2.2,2.0
59,59,59,3,3,3.833333333333333,5.0
60,60,60,10,3,3.5454545454545454,4.0
61,61,61,1,4,3.0,2.0
62,62,62,1,3,2.0,1.0
63,63,63,1,2,4.0,3.0
64,64,64,10,2,4.127272727272727,4.0
65,65,65,6,2,4.16,5.0
66,66,66,5,2,3.6,5.0
67,67,67,4,2,4.1,4.0
68,68,68,1,2,4.0,3.0
69,69,69,5,2,2.0,1.0
70,70,70,9,2,4.428571428571429,3.0
71,71,71,3,2,3.2,3.0
72,72,72,1,3,3.0,2.0
73,73,73,5,2,4.32,5.0
74,74,74,9,2,3.951219512195122,3.0
75,75,75,19,2,3.9230769230769234,3.0
76,76,76,6,2,3.6875,4.0
77,77,77,15,1,3.666666666666667,3.0
78,78,78,12,1,4.269461077844311,3.0
79,79,79,9,1,3.9705882352941178,4.0
80,80,80,1,1,4.3,5.0
81,81,81,17,1,4.163043478260869,4.0
82,82,82,11,1,4.405063291139241,3.0
83,83,83,6,1,3.5,4.0
84,84,84,5,0,4.175438596491228,4.0
85,85,85,1,0,2.0,1.0
86,86,86,2,0,2.0,1.0
87,87,87,6,0,4.222222222222222,5.0
