Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,8,1.0,0.0
2,2,2,0,9,1.0,0.0
3,3,3,0,11,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,1,6,2.0,1.0
22,22,22,2,6,2.0,1.0
23,23,23,5,5,2.0,1.0
24,24,24,4,3,2.888888888888889,2.0
25,25,25,1,3,2.0,1.0
26,26,26,4,3,2.0,1.0
27,27,27,2,4,3.0,2.0
28,28,28,2,4,2.0,1.0
29,29,29,4,2,2.888888888888889,2.0
30,30,30,1,4,3.0,2.0
31,31,31,4,7,2.0,1.0
32,32,32,3,6,2.0,1.0
33,33,33,3,7,2.0,1.0
34,34,34,3,5,2.75,2.0
35,35,35,1,5,2.0,1.0
36,36,36,5,4,2.0,1.0
37,37,37,8,1,3.4333333333333336,2.0
38,38,38,2,1,2.0,1.0
39,39,39,8,1,3.65625,3.0
40,40,40,1,2,3.0,2.0
41,41,41,3,2,3.3,3.0
42,42,42,5,3,3.2,3.0
43,43,43,1,2,3.0,2.0
44,44,44,4,3,2.0,1.0
45,45,45,6,4,3.15,3.0
46,46,46,5,3,2.0,1.0
47,47,47,2,2,3.7777777777777777,3.0
48,48,48,1,1,4.0,3.0
49,49,49,6,2,2.1666666666666665,2.0
50,50,50,1,2,3.0,2.0
51,51,51,2,3,4.5,3.0
52,52,52,1,1,5.0,4.0
53,53,53,3,1,3.333333333333333,2.0
54,54,54,1,2,3.166666666666667,3.0
55,55,55,6,2,3.8055555555555554,3.0
56,56,56,1,5,2.0,1.0
57,57,57,3,6,5.391304347826087,5.0
58,58,58,1,6,4.090909090909091,4.0
59,59,59,3,5,4.1,4.0
60,60,60,1,4,2.0,1.0
61,61,61,9,4,2.0,1.0
62,62,62,6,1,2.0,1.0
63,63,63,6,1,4.733333333333333,4.0
64,64,64,6,1,4.24,4.0
65,65,65,2,2,3.75,3.0
66,66,66,1,2,4.75,4.0
67,67,67,5,2,3.0,3.0
68,68,68,11,2,2.0,1.0
69,69,69,5,2,3.0,3.0
70,70,70,4,1,3.5238095238095237,3.0
71,71,71,1,1,3.0,2.0
72,72,72,8,1,4.619047619047619,4.0
73,73,73,19,4,4.28042328042328,3.0
74,74,74,3,2,2.0,1.0
75,75,75,12,2,3.855072463768116,3.0
76,76,76,12,2,4.5,4.0
77,77,77,4,2,5.228571428571429,5.0
78,78,78,3,2,2.0,1.0
79,79,79,8,1,4.222222222222222,4.0
80,80,80,1,1,2.0,1.0
81,81,81,1,1,4.0,4.0
82,82,82,5,1,4.772727272727273,4.0
83,83,83,1,0,4.0,4.0
84,84,84,14,0,3.416666666666667,2.0
85,85,85,6,0,4.27536231884058,4.0
86,86,86,1,0,4.6,5.0
87,87,87,3,0,3.3,3.0
