Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,2,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,1,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,1,3,2.0,1.0
29,29,29,1,4,2.0,1.0
30,30,30,2,3,2.5,2.0
31,31,31,2,4,2.5,2.0
32,32,32,1,6,3.5,3.0
33,33,33,1,5,2.0,1.0
34,34,34,1,7,2.0,1.0
35,35,35,11,7,2.8,2.0
36,36,36,1,7,2.0,1.0
37,37,37,2,7,2.0,1.0
38,38,38,5,3,2.2,2.0
39,39,39,1,1,2.0,1.0
40,40,40,1,1,2.0,1.0
41,41,41,1,1,2.0,1.0
42,42,42,1,0,3.0,2.0
43,43,43,5,1,2.6,2.0
44,44,44,1,3,2.0,1.0
45,45,45,1,2,2.0,1.0
46,46,46,4,1,3.0769230769230766,3.0
47,47,47,2,1,3.0,3.0
48,48,48,5,1,2.4,1.0
49,49,49,8,0,3.1818181818181817,2.0
50,50,50,2,0,3.25,3.0
51,51,51,14,1,2.92,4.0
52,52,52,2,1,2.6666666666666665,2.0
53,53,53,2,2,2.5,1.0
54,54,54,12,0,2.761904761904762,2.0
55,55,55,2,0,2.5,1.0
56,56,56,1,0,4.5,4.0
57,57,57,1,1,4.5,4.0
58,58,58,2,1,3.0,3.0
59,59,59,1,1,4.5,4.0
60,60,60,1,2,3.5,3.0
61,61,61,1,1,2.0,1.0
62,62,62,3,1,3.0,3.0
63,63,63,6,1,3.0,2.0
64,64,64,2,1,2.6666666666666665,2.0
65,65,65,2,1,3.5,5.0
66,66,66,1,1,3.0,2.0
67,67,67,11,1,3.3703703703703702,3.0
68,68,68,16,1,4.0,3.0
69,69,69,3,2,2.3333333333333335,2.0
70,70,70,10,2,2.85,3.0
71,71,71,5,2,4.5,4.0
72,72,72,3,1,3.7894736842105265,5.0
73,73,73,9,1,2.8333333333333335,3.0
74,74,74,16,0,2.935483870967742,4.0
