Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,9,1.0,0.0
6,6,6,0,9,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,1,1,2.0,1.0
21,21,21,1,7,2.0,1.0
22,22,22,1,9,3.0,2.0
23,23,23,1,8,4.0,3.0
24,24,24,1,8,3.0,2.0
25,25,25,1,8,2.0,1.0
26,26,26,1,7,2.0,1.0
27,27,27,6,4,2.5,2.0
28,28,28,3,3,2.3333333333333335,2.0
29,29,29,1,4,3.0,2.0
30,30,30,3,5,3.0,2.0
31,31,31,7,5,3.473684210526316,3.0
32,32,32,3,6,3.0,2.0
33,33,33,1,6,2.0,1.0
34,34,34,5,6,3.0,3.0
35,35,35,2,4,2.5,2.0
36,36,36,3,3,3.2,3.0
37,37,37,7,6,3.473684210526316,3.0
38,38,38,1,6,2.0,1.0
39,39,39,4,5,2.75,2.0
40,40,40,1,4,3.0,2.0
41,41,41,6,4,2.1666666666666665,2.0
42,42,42,4,3,3.25,3.0
43,43,43,5,2,3.0,3.0
44,44,44,13,2,3.8,4.0
45,45,45,5,2,3.0,3.0
46,46,46,3,3,3.666666666666667,4.0
47,47,47,2,4,3.0,3.0
48,48,48,10,4,3.5,3.0
49,49,49,3,6,4.25,4.0
50,50,50,1,4,5.0,4.0
51,51,51,1,4,4.5,5.0
52,52,52,2,1,2.0,1.0
53,53,53,2,1,3.8461538461538463,4.0
54,54,54,8,1,3.142857142857143,3.0
55,55,55,10,2,3.4347826086956523,3.0
56,56,56,17,0,3.333333333333333,3.0
57,57,57,1,0,3.8,4.0
58,58,58,10,0,3.48,3.0
59,59,59,1,0,2.0,1.0
60,60,60,5,1,3.2,3.0
61,61,61,3,1,2.0,1.0
62,62,62,3,1,3.0,2.0
63,63,63,10,1,4.339622641509434,4.0
64,64,64,5,1,3.111111111111111,3.0
65,65,65,5,1,3.428571428571429,4.0
66,66,66,16,0,4.105882352941176,4.0
67,67,67,4,0,3.0,2.0
68,68,68,2,0,3.166666666666667,3.0
69,69,69,3,0,5.1,5.0
70,70,70,8,2,2.75,2.0
71,71,71,6,2,3.948717948717949,4.0
72,72,72,1,1,3.0,2.0
73,73,73,1,0,4.727272727272727,5.0
74,74,74,2,0,4.130434782608695,5.0
75,75,75,3,0,5.1,5.0
76,76,76,8,0,3.3181818181818183,4.0
77,77,77,4,0,3.2727272727272725,3.0
78,78,78,4,0,4.04,5.0
79,79,79,2,0,4.5,3.0
