Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,10,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,7,1.0,0.0
23,23,23,0,6,1.0,0.0
24,24,24,0,6,1.0,0.0
25,25,25,0,7,1.0,0.0
26,26,26,0,5,1.0,0.0
27,27,27,0,5,1.0,0.0
28,28,28,0,5,1.0,0.0
29,29,29,0,3,1.0,0.0
30,30,30,0,2,1.0,0.0
31,31,31,0,2,1.0,0.0
32,32,32,0,1,1.0,0.0
33,33,33,3,5,2.5,1.0
34,34,34,1,10,2.0,1.0
35,35,35,2,10,2.5,2.0
36,36,36,2,7,2.0,1.0
37,37,37,3,6,2.0,1.0
38,38,38,7,5,2.25,1.0
39,39,39,3,6,4.0,2.0
40,40,40,1,6,4.0,3.0
41,41,41,3,4,3.0,2.0
42,42,42,3,3,2.5,1.0
43,43,43,3,6,3.0,2.0
44,44,44,7,5,2.25,1.0
45,45,45,3,5,3.0,3.0
46,46,46,7,4,3.6956521739130435,2.0
47,47,47,6,4,3.7199999999999998,3.0
48,48,48,9,4,3.648148148148148,2.0
49,49,49,12,3,3.56140350877193,2.0
50,50,50,8,6,2.6,2.0
51,51,51,3,8,4.0,2.0
52,52,52,2,5,3.642857142857143,3.0
53,53,53,1,5,3.0,2.0
54,54,54,3,7,2.75,3.0
55,55,55,2,7,2.0,1.0
56,56,56,5,6,3.909090909090909,4.0
57,57,57,5,6,3.8,2.0
58,58,58,5,6,2.6666666666666665,2.0
59,59,59,14,5,3.8311688311688314,3.0
60,60,60,4,4,2.6,3.0
61,61,61,10,5,2.642857142857143,2.0
62,62,62,5,3,3.6333333333333333,3.0
63,63,63,1,2,3.0,2.0
64,64,64,10,2,3.5185185185185186,2.0
65,65,65,2,2,3.2,3.0
66,66,66,11,2,4.020833333333334,3.0
67,67,67,12,2,3.847457627118644,4.0
68,68,68,17,2,3.8653846153846154,3.0
69,69,69,1,2,3.375,3.0
70,70,70,3,2,3.2857142857142856,4.0
71,71,71,3,2,2.5,1.0
72,72,72,1,2,4.285714285714286,5.0
73,73,73,5,2,3.2666666666666666,2.0
74,74,74,2,3,5.5,4.0
75,75,75,1,3,4.0,3.0
76,76,76,2,2,3.25,3.0
77,77,77,3,1,3.645161290322581,3.0
78,78,78,48,1,4.075268817204301,3.0
79,79,79,11,1,3.7384615384615385,4.0
80,80,80,7,1,4.611111111111111,4.0
81,81,81,10,1,2.642857142857143,2.0
82,82,82,18,1,3.8617021276595747,3.0
83,83,83,7,1,4.133333333333333,3.0
84,84,84,9,1,2.6923076923076925,2.0
85,85,85,9,1,2.5454545454545454,2.0
86,86,86,12,1,3.568965517241379,2.0
87,87,87,10,0,2.642857142857143,2.0
