Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,1,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,3,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,1,5,2.0,1.0
21,21,21,1,4,2.0,1.0
22,22,22,1,4,2.0,1.0
23,23,23,1,3,3.0,2.0
24,24,24,2,5,2.5,2.0
25,25,25,2,3,2.5,2.0
26,26,26,1,4,4.0,3.0
27,27,27,2,6,2.5,2.0
28,28,28,3,5,2.75,3.0
29,29,29,2,1,2.0,1.0
30,30,30,1,3,3.0,2.0
31,31,31,2,4,2.5,2.0
32,32,32,2,2,2.0,1.0
33,33,33,1,2,3.5,3.0
34,34,34,2,2,3.0,3.0
35,35,35,1,1,3.5,3.0
36,36,36,1,1,3.5,3.0
37,37,37,1,2,2.0,1.0
38,38,38,2,5,3.666666666666667,3.0
39,39,39,1,5,4.0,3.0
40,40,40,4,6,3.5,3.0
41,41,41,6,6,2.5,2.0
42,42,42,2,6,3.666666666666667,3.0
43,43,43,1,5,3.0,2.0
44,44,44,1,4,5.0,4.0
45,45,45,8,4,3.357142857142857,3.0
46,46,46,2,4,3.0,3.0
47,47,47,4,4,4.3,4.0
48,48,48,5,4,3.7857142857142856,3.0
49,49,49,1,3,4.8,5.0
50,50,50,8,3,4.644444444444444,4.0
51,51,51,1,2,3.5,3.0
52,52,52,9,2,4.0,3.0
53,53,53,2,3,4.125,4.0
54,54,54,2,3,2.0,1.0
55,55,55,3,3,3.7,4.0
56,56,56,9,3,4.260869565217391,4.0
57,57,57,2,3,3.666666666666667,3.0
58,58,58,1,2,2.0,1.0
59,59,59,5,2,4.4411764705882355,4.0
60,60,60,4,1,4.962962962962963,5.0
61,61,61,10,0,4.509803921568627,4.0
62,62,62,4,1,3.5,3.0
63,63,63,12,0,3.6521739130434785,3.0
64,64,64,1,0,4.0,4.0
65,65,65,10,0,4.0,3.0
66,66,66,2,2,3.8,4.0
67,67,67,4,2,3.571428571428571,4.0
68,68,68,10,2,3.909090909090909,3.0
69,69,69,4,2,4.5,4.0
70,70,70,7,0,4.390243902439025,4.0
71,71,71,10,0,2.7272727272727275,1.0
72,72,72,1,0,4.583333333333334,5.0
73,73,73,7,0,3.947368421052632,3.0
74,74,74,8,0,3.8,3.0
75,75,75,6,0,4.709677419354838,4.0
76,76,76,4,0,4.5,4.0
