Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,1,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,1,5,2.0,1.0
24,24,24,1,4,2.0,1.0
25,25,25,3,6,2.6666666666666665,2.0
26,26,26,2,8,2.0,1.0
27,27,27,2,4,2.0,1.0
28,28,28,1,3,2.0,1.0
29,29,29,1,4,2.0,1.0
30,30,30,2,2,3.0,2.0
31,31,31,1,2,2.0,1.0
32,32,32,1,2,3.0,2.0
33,33,33,2,1,2.5,2.0
34,34,34,1,2,2.0,1.0
35,35,35,5,4,2.5,3.0
36,36,36,5,4,3.375,3.0
37,37,37,1,4,3.0,2.0
38,38,38,2,6,2.6666666666666665,2.0
39,39,39,7,6,2.7,3.0
40,40,40,2,4,2.0,1.0
41,41,41,5,4,3.666666666666667,4.0
42,42,42,9,5,4.0,4.0
43,43,43,3,5,2.3333333333333335,2.0
44,44,44,2,4,3.4444444444444446,4.0
45,45,45,1,2,3.666666666666667,3.0
46,46,46,5,2,2.7142857142857144,2.0
47,47,47,3,2,2.3333333333333335,2.0
48,48,48,3,2,2.5,2.0
49,49,49,6,2,3.6799999999999997,4.0
50,50,50,1,2,2.0,1.0
51,51,51,2,1,3.0,2.0
52,52,52,7,1,2.2857142857142856,1.0
53,53,53,1,1,2.0,1.0
54,54,54,12,1,2.5,2.0
55,55,55,3,1,4.0,5.0
56,56,56,1,1,3.0,2.0
57,57,57,14,1,3.811320754716981,3.0
58,58,58,2,2,2.0,1.0
59,59,59,7,2,2.5555555555555554,3.0
60,60,60,1,2,2.0,1.0
61,61,61,2,2,2.6666666666666665,2.0
62,62,62,3,2,3.5384615384615383,4.0
63,63,63,7,2,3.935483870967742,4.0
64,64,64,8,2,3.9375,4.0
65,65,65,5,2,2.2,2.0
66,66,66,5,3,4.048780487804878,4.0
67,67,67,1,3,2.0,1.0
68,68,68,2,3,4.210526315789474,5.0
69,69,69,14,3,3.9305555555555554,3.0
70,70,70,11,3,4.34375,3.0
71,71,71,2,4,2.5,2.0
72,72,72,3,3,3.9444444444444446,3.0
73,73,73,6,3,2.625,3.0
74,74,74,1,1,4.117647058823529,5.0
75,75,75,4,1,3.8125,4.0
76,76,76,17,1,4.226415094339623,3.0
77,77,77,7,2,2.5555555555555554,3.0
78,78,78,11,1,4.362962962962963,4.0
79,79,79,2,0,4.161290322580645,5.0
80,80,80,9,0,3.8979591836734695,4.0
81,81,81,3,0,3.833333333333333,3.0
82,82,82,1,0,3.5,3.0
