Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,10,1.0,0.0
6,6,6,0,9,1.0,0.0
7,7,7,0,10,1.0,0.0
8,8,8,0,10,1.0,0.0
9,9,9,0,10,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,8,1.0,0.0
17,17,17,0,6,1.0,0.0
18,18,18,0,7,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,7,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,4,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,1,8,2.0,1.0
27,27,27,5,7,2.0,1.0
28,28,28,2,6,2.0,1.0
29,29,29,2,8,2.8333333333333335,2.0
30,30,30,3,6,2.5,2.0
31,31,31,5,7,3.3076923076923075,3.0
32,32,32,4,7,2.4,2.0
33,33,33,3,7,3.375,3.0
34,34,34,7,6,2.142857142857143,2.0
35,35,35,2,4,3.571428571428571,3.0
36,36,36,2,7,2.5,1.0
37,37,37,1,8,2.0,1.0
38,38,38,3,7,3.5,2.0
39,39,39,1,5,2.0,1.0
40,40,40,6,4,3.333333333333333,2.0
41,41,41,2,4,3.666666666666667,3.0
42,42,42,4,3,4.038461538461538,4.0
43,43,43,1,5,2.0,1.0
44,44,44,11,5,2.4,1.0
45,45,45,8,4,3.717948717948718,3.0
46,46,46,4,4,4.038461538461538,4.0
47,47,47,6,4,2.0,1.0
48,48,48,7,3,3.742857142857143,3.0
49,49,49,3,3,3.5,3.0
50,50,50,4,3,3.9,4.0
51,51,51,1,3,3.0,2.0
52,52,52,9,3,2.4615384615384617,2.0
53,53,53,2,5,3.0,3.0
54,54,54,2,4,3.0,3.0
55,55,55,20,3,2.757575757575758,1.0
56,56,56,21,3,3.8304093567251463,2.0
57,57,57,6,4,3.7564102564102564,3.0
58,58,58,5,3,3.7777777777777777,2.0
59,59,59,1,3,2.0,1.0
60,60,60,9,2,2.4615384615384617,2.0
61,61,61,20,1,2.6333333333333333,1.0
62,62,62,14,1,3.6,3.0
63,63,63,10,0,4.065789473684211,3.0
64,64,64,13,0,3.7636363636363637,3.0
65,65,65,1,0,4.571428571428571,4.0
66,66,66,3,1,5.277777777777778,5.0
67,67,67,1,2,4.0,4.0
68,68,68,2,2,2.5,1.0
69,69,69,21,3,3.808988764044944,2.0
70,70,70,2,3,4.369565217391305,3.0
71,71,71,3,2,3.6296296296296298,3.0
72,72,72,7,2,2.142857142857143,2.0
73,73,73,9,2,3.8823529411764706,3.0
74,74,74,1,1,2.0,1.0
75,75,75,1,1,4.5,4.0
76,76,76,14,1,3.784313725490196,3.0
77,77,77,5,1,3.7777777777777777,4.0
78,78,78,1,1,4.714285714285714,5.0
79,79,79,2,1,3.354838709677419,2.0
80,80,80,3,1,4.529411764705882,5.0
81,81,81,7,1,4.278350515463917,3.0
82,82,82,12,1,4.467391304347826,3.0
83,83,83,6,1,3.833333333333333,3.0
84,84,84,16,0,2.862068965517241,2.0
85,85,85,3,0,4.34920634920635,3.0
