Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,8,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,7,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,2,5,2.0,1.0
24,24,24,1,4,2.0,1.0
25,25,25,2,4,2.0,1.0
26,26,26,2,3,2.0,1.0
27,27,27,2,7,2.6666666666666665,2.0
28,28,28,1,7,3.0,2.0
29,29,29,4,7,2.6,2.0
30,30,30,1,8,2.0,1.0
31,31,31,1,5,2.0,1.0
32,32,32,7,4,2.375,1.0
33,33,33,2,4,3.25,3.0
34,34,34,2,3,3.25,3.0
35,35,35,7,3,2.375,2.0
36,36,36,5,6,3.333333333333333,2.0
37,37,37,8,6,3.142857142857143,3.0
38,38,38,7,6,3.1333333333333333,2.0
39,39,39,5,5,2.571428571428571,2.0
40,40,40,3,5,3.0,3.0
41,41,41,3,4,3.8461538461538463,3.0
42,42,42,2,4,3.8,4.0
43,43,43,9,5,3.3,2.0
44,44,44,3,4,4.357142857142858,4.0
45,45,45,6,5,3.1,3.0
46,46,46,9,4,3.6222222222222222,3.0
47,47,47,4,4,4.351351351351351,4.0
48,48,48,3,4,3.166666666666667,3.0
49,49,49,1,4,2.0,1.0
50,50,50,2,1,2.0,1.0
51,51,51,2,3,3.833333333333333,3.0
52,52,52,1,3,3.666666666666667,3.0
53,53,53,3,3,3.8461538461538463,3.0
54,54,54,6,4,3.1,3.0
55,55,55,9,4,2.5833333333333335,2.0
56,56,56,3,5,3.9259259259259256,3.0
57,57,57,17,6,4.340659340659341,3.0
58,58,58,8,5,4.287878787878788,3.0
59,59,59,9,8,4.420454545454545,3.0
60,60,60,3,9,3.666666666666667,4.0
61,61,61,9,7,3.1333333333333333,3.0
62,62,62,11,6,4.3478260869565215,3.0
63,63,63,4,6,4.35483870967742,4.0
64,64,64,8,6,4.2,4.0
65,65,65,3,5,3.0,3.0
66,66,66,11,5,3.4,2.0
67,67,67,1,5,3.875,3.0
68,68,68,13,3,3.666666666666667,3.0
69,69,69,5,2,4.317460317460318,4.0
70,70,70,1,2,2.0,1.0
71,71,71,12,3,4.3882352941176475,4.0
72,72,72,1,3,4.5,4.0
73,73,73,1,4,3.888888888888889,4.0
74,74,74,2,3,4.481481481481481,4.0
75,75,75,4,3,5.279069767441861,5.0
76,76,76,5,2,4.288888888888889,4.0
77,77,77,20,2,4.631782945736434,3.0
78,78,78,2,1,4.225806451612903,4.0
79,79,79,4,1,2.4,2.0
80,80,80,9,0,4.4,3.0
81,81,81,10,0,3.9857142857142858,3.0
82,82,82,10,0,4.9,4.0
83,83,83,3,0,4.34375,5.0
84,84,84,11,0,4.227722772277228,4.0
85,85,85,7,0,4.419354838709678,3.0
86,86,86,16,0,4.51063829787234,3.0
