Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,13,1.0,0.0
8,8,8,0,13,1.0,0.0
9,9,9,0,9,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,9,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,6,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,1,3,2.0,1.0
23,23,23,1,5,2.0,1.0
24,24,24,1,7,2.0,1.0
25,25,25,6,13,2.7,2.0
26,26,26,4,5,2.75,3.0
27,27,27,3,4,2.857142857142857,3.0
28,28,28,2,5,3.7272727272727275,4.0
29,29,29,5,6,2.7777777777777777,2.0
30,30,30,1,5,2.0,1.0
31,31,31,4,5,2.875,2.0
32,32,32,1,6,2.0,1.0
33,33,33,3,4,2.857142857142857,3.0
34,34,34,4,7,2.875,2.0
35,35,35,3,5,2.857142857142857,3.0
36,36,36,10,2,3.7027027027027026,3.0
37,37,37,4,4,2.75,3.0
38,38,38,1,3,3.0,2.0
39,39,39,4,3,3.416666666666667,3.0
40,40,40,5,5,3.8421052631578947,4.0
41,41,41,1,5,3.666666666666667,4.0
42,42,42,15,5,4.010989010989011,3.0
43,43,43,4,5,2.75,3.0
44,44,44,1,5,2.0,1.0
45,45,45,2,6,4.285714285714286,5.0
46,46,46,11,5,3.571428571428571,3.0
47,47,47,3,6,2.3333333333333335,2.0
48,48,48,13,8,3.975903614457831,3.0
49,49,49,7,7,2.6363636363636362,2.0
50,50,50,1,6,2.0,1.0
51,51,51,3,5,2.3333333333333335,1.0
52,52,52,1,4,3.5,3.0
53,53,53,5,3,3.3846153846153846,3.0
54,54,54,1,2,2.0,1.0
55,55,55,4,2,3.6153846153846154,4.0
56,56,56,5,2,2.4,2.0
57,57,57,1,1,3.666666666666667,4.0
58,58,58,2,1,3.333333333333333,3.0
59,59,59,13,1,3.963855421686747,3.0
60,60,60,1,1,3.666666666666667,4.0
61,61,61,10,1,3.4516129032258065,3.0
62,62,62,15,2,3.9647058823529413,3.0
63,63,63,1,2,2.0,1.0
64,64,64,4,1,3.857142857142857,3.0
65,65,65,2,1,2.5,2.0
66,66,66,2,1,3.8421052631578947,4.0
67,67,67,3,1,2.3333333333333335,2.0
68,68,68,3,1,2.3333333333333335,1.0
69,69,69,10,1,3.5454545454545454,2.0
70,70,70,5,0,3.806451612903226,3.0
71,71,71,4,0,3.416666666666667,3.0
72,72,72,9,0,2.6153846153846154,2.0
73,73,73,4,1,3.6399999999999997,4.0
74,74,74,10,0,4.169811320754717,4.0
75,75,75,1,0,3.6,3.0
76,76,76,1,0,2.0,1.0
77,77,77,24,0,4.055555555555555,3.0
78,78,78,1,0,4.411764705882353,5.0
79,79,79,5,0,3.357142857142857,3.0
80,80,80,26,0,3.9191176470588234,2.0
