sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,0.9354838709677419,0.0,1.0,0.9354838709677419,0.0
2,2,0,4,1.0,0.0,0.8055555555555556,0.0,1.0,0.8055555555555556,0.0
3,3,0,3,1.0,0.0,1.5263157894736843,0.0,1.0,1.5263157894736843,0.0
4,4,0,4,1.0,0.0,1.45,0.0,1.0,1.45,0.0
5,5,0,4,1.0,0.0,1.8125,0.0,1.0,1.8125,0.0
6,6,0,2,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
7,7,0,6,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
8,8,0,5,1.0,0.0,5.8,0.0,1.0,5.8,0.0
9,9,0,2,1.0,0.0,14.5,0.0,1.0,14.5,0.0
10,10,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
11,11,4,3,2.8333333333333335,2.0,1.6111111111111112,5.8,2.8333333333333335,1.6111111111111112,5.8
12,12,1,3,2.0,1.0,1.5263157894736843,29.0,2.0,1.5263157894736843,29.0
13,13,1,6,2.0,1.0,1.1153846153846154,29.0,2.0,1.1153846153846154,29.0
14,14,3,5,3.0,2.0,1.8125,7.25,3.0,1.8125,7.25
15,15,4,2,2.8333333333333335,2.0,4.833333333333333,4.833333333333333,2.8333333333333335,4.833333333333333,4.833333333333333
16,16,1,2,3.0,2.0,4.833333333333333,9.666666666666666,3.0,4.833333333333333,9.666666666666666
17,17,2,2,2.5,2.0,4.833333333333333,7.25,2.5,4.833333333333333,7.25
18,18,1,2,3.0,2.0,4.833333333333333,9.666666666666666,3.0,4.833333333333333,9.666666666666666
19,19,8,7,2.8181818181818183,2.0,4.142857142857143,2.9,2.8181818181818183,4.142857142857143,2.9
20,20,1,6,3.0,2.0,4.833333333333333,9.666666666666666,3.0,4.833333333333333,9.666666666666666
21,21,2,5,3.0,3.0,5.8,3.2222222222222223,3.0,5.8,3.2222222222222223
22,22,5,5,3.625,3.0,7.25,1.2608695652173914,3.625,7.25,1.2608695652173914
23,23,2,2,3.0,3.0,14.5,4.142857142857143,3.0,14.5,4.142857142857143
24,24,3,2,3.142857142857143,3.0,14.5,1.3181818181818181,3.142857142857143,14.5,1.3181818181818181
25,25,2,2,3.0,3.0,14.5,1.380952380952381,3.0,14.5,1.380952380952381
26,26,6,2,3.2,3.0,14.5,1.380952380952381,3.2,14.5,1.380952380952381
27,27,5,2,3.625,3.0,14.5,1.2083333333333333,3.625,14.5,1.2083333333333333
28,28,14,1,3.709090909090909,3.0,0.0,0.6904761904761905,3.709090909090909,0.0,0.6904761904761905
29,29,14,0,3.3793103448275863,3.0,0.0,1.0740740740740742,3.3793103448275863,0.0,1.0740740740740742
30,30,12,0,3.75,3.0,0.0,0.7073170731707317,3.75,0.0,0.7073170731707317
