sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,5,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0
2,2,0,5,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0
3,3,0,5,1.0,0.0,1.1666666666666667,0.0,1.0,1.1666666666666667,0.0
4,4,0,6,1.0,0.0,1.2173913043478262,0.0,1.0,1.2173913043478262,0.0
5,5,0,3,1.0,0.0,3.111111111111111,0.0,1.0,3.111111111111111,0.0
6,6,0,3,1.0,0.0,2.3333333333333335,0.0,1.0,2.3333333333333335,0.0
7,7,0,3,1.0,0.0,2.8,0.0,1.0,2.8,0.0
8,8,0,4,1.0,0.0,3.111111111111111,0.0,1.0,3.111111111111111,0.0
9,9,2,5,2.0,1.0,1.0,14.0,2.0,1.0,14.0
10,10,1,5,3.0,2.0,1.2727272727272727,5.6,3.0,1.2727272727272727,5.6
11,11,2,6,2.0,1.0,1.2173913043478262,14.0,2.0,1.2173913043478262,14.0
12,12,4,4,2.4,1.0,1.75,7.0,2.4,1.75,7.0
13,13,5,3,3.0,2.0,2.5454545454545454,3.111111111111111,3.0,2.5454545454545454,3.111111111111111
14,14,3,3,3.0,3.0,3.111111111111111,2.5454545454545454,3.0,3.111111111111111,2.5454545454545454
15,15,2,3,3.333333333333333,3.0,2.8,2.8,3.333333333333333,2.8,2.8
16,16,2,3,2.6666666666666665,2.0,2.8,4.666666666666667,2.6666666666666665,2.8,4.666666666666667
17,17,5,3,3.0,2.0,2.8,3.111111111111111,3.0,2.8,3.111111111111111
18,18,2,4,3.0,2.0,3.111111111111111,2.8,3.0,3.111111111111111,2.8
19,19,9,4,3.6399999999999997,3.0,3.5,1.0769230769230769,3.6399999999999997,3.5,1.0769230769230769
20,20,1,4,3.0,2.0,3.111111111111111,5.6,3.0,3.111111111111111,5.6
21,21,8,3,3.708333333333333,3.0,5.6,1.0,3.708333333333333,5.6,1.0
22,22,2,3,3.2857142857142856,2.0,5.6,1.75,3.2857142857142856,5.6,1.75
23,23,12,3,3.0869565217391304,1.0,5.6,2.3333333333333335,3.0869565217391304,5.6,2.3333333333333335
24,24,5,4,3.7666666666666666,2.0,9.333333333333334,0.6363636363636364,3.7666666666666666,9.333333333333334,0.6363636363636364
25,25,4,3,3.416666666666667,2.0,5.6,1.5555555555555556,3.416666666666667,5.6,1.5555555555555556
26,26,2,1,3.9230769230769234,3.0,28.0,0.4375,3.9230769230769234,28.0,0.4375
27,27,2,1,2.0,1.0,28.0,14.0,2.0,28.0,14.0
28,28,13,1,3.855072463768116,2.0,0.0,0.6363636363636364,3.855072463768116,0.0,0.6363636363636364
29,29,15,1,3.690909090909091,2.0,28.0,0.8,3.690909090909091,28.0,0.8
