sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,0.8529411764705882,0.0,1.0,0.8529411764705882,0.0
2,2,0,3,1.0,0.0,0.9666666666666667,0.0,1.0,0.9666666666666667,0.0
3,3,0,4,1.0,0.0,0.7073170731707317,0.0,1.0,0.7073170731707317,0.0
4,4,0,6,1.0,0.0,0.8787878787878788,0.0,1.0,0.8787878787878788,0.0
5,5,0,4,1.0,0.0,1.0740740740740742,0.0,1.0,1.0740740740740742,0.0
6,6,0,7,1.0,0.0,4.142857142857143,0.0,1.0,4.142857142857143,0.0
7,7,2,3,2.0,1.0,1.0740740740740742,14.5,2.0,1.0740740740740742,14.5
8,8,3,3,2.5,1.0,1.7058823529411764,9.666666666666666,2.5,1.7058823529411764,9.666666666666666
9,9,3,6,2.5,1.0,0.90625,14.5,2.5,0.90625,14.5
10,10,3,5,3.0,1.0,1.16,14.5,3.0,1.16,14.5
11,11,2,5,3.5,2.0,1.16,9.666666666666666,3.5,1.16,9.666666666666666
12,12,5,7,2.8333333333333335,2.0,1.7058823529411764,4.142857142857143,2.8333333333333335,1.7058823529411764,4.142857142857143
13,13,5,7,3.4444444444444446,3.0,1.8125,2.6363636363636362,3.4444444444444446,1.8125,2.6363636363636362
14,14,2,4,3.666666666666667,3.0,2.0714285714285716,1.9333333333333333,3.666666666666667,2.0714285714285716,1.9333333333333333
15,15,2,3,2.6666666666666665,2.0,2.6363636363636362,7.25,2.6666666666666665,2.6363636363636362,7.25
16,16,2,4,2.6666666666666665,2.0,2.9,7.25,2.6666666666666665,2.9,7.25
17,17,2,5,3.666666666666667,3.0,4.142857142857143,1.9333333333333333,3.666666666666667,4.142857142857143,1.9333333333333333
18,18,8,6,3.625,3.0,4.833333333333333,1.3181818181818181,3.625,4.833333333333333,1.3181818181818181
19,19,4,7,2.6666666666666665,2.0,4.142857142857143,2.9,2.6666666666666665,4.142857142857143,2.9
20,20,2,5,3.2,3.0,5.8,1.5263157894736843,3.2,5.8,1.5263157894736843
21,21,4,5,3.8461538461538463,3.0,5.8,0.7837837837837838,3.8461538461538463,5.8,0.7837837837837838
22,22,7,3,3.9615384615384617,3.0,9.666666666666666,0.7631578947368421,3.9615384615384617,9.666666666666666,0.7631578947368421
23,23,5,2,2.75,2.0,14.5,3.2222222222222223,2.75,14.5,3.2222222222222223
24,24,3,3,3.888888888888889,3.0,9.666666666666666,1.8125,3.888888888888889,9.666666666666666,1.8125
25,25,4,2,2.6666666666666665,2.0,14.5,2.9,2.6666666666666665,14.5,2.9
26,26,1,2,4.333333333333334,4.0,14.5,1.1153846153846154,4.333333333333334,14.5,1.1153846153846154
27,27,16,0,3.982456140350877,3.0,0.0,0.7837837837837838,3.982456140350877,0.0,0.7837837837837838
28,28,6,0,4.0,3.0,0.0,0.7435897435897436,4.0,0.0,0.7435897435897436
29,29,10,0,4.024390243902439,3.0,0.0,0.6590909090909091,4.024390243902439,0.0,0.6590909090909091
30,30,12,0,3.953488372093023,3.0,0.0,0.8787878787878788,3.953488372093023,0.0,0.8787878787878788
