sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,1.45,0.0,1.0,1.45,0.0
2,2,0,4,1.0,0.0,1.7058823529411764,0.0,1.0,1.7058823529411764,0.0
3,3,0,6,1.0,0.0,1.2608695652173914,0.0,1.0,1.2608695652173914,0.0
4,4,0,5,1.0,0.0,1.5263157894736843,0.0,1.0,1.5263157894736843,0.0
5,5,0,1,1.0,0.0,5.8,0.0,1.0,5.8,0.0
6,6,0,3,1.0,0.0,2.6363636363636362,0.0,1.0,2.6363636363636362,0.0
7,7,0,2,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
8,8,0,2,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
9,9,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
10,10,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
11,11,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
12,12,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
13,13,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
14,14,0,2,1.0,0.0,14.5,0.0,1.0,14.5,0.0
15,15,1,4,2.0,1.0,1.7058823529411764,29.0,2.0,1.7058823529411764,29.0
16,16,2,3,2.0,1.0,2.230769230769231,14.5,2.0,2.230769230769231,14.5
17,17,2,3,2.0,1.0,2.230769230769231,14.5,2.0,2.230769230769231,14.5
18,18,2,3,3.0,2.0,3.2222222222222223,4.833333333333333,3.0,3.2222222222222223,4.833333333333333
19,19,5,3,2.2,1.0,3.2222222222222223,5.8,2.2,3.2222222222222223,5.8
20,20,1,2,2.0,1.0,4.833333333333333,29.0,2.0,4.833333333333333,29.0
21,21,4,2,2.25,2.0,7.25,4.833333333333333,2.25,7.25,4.833333333333333
22,22,3,2,2.8,2.0,7.25,4.142857142857143,2.8,7.25,4.142857142857143
23,23,4,2,2.25,1.0,7.25,7.25,2.25,7.25,7.25
24,24,3,2,2.3333333333333335,2.0,7.25,5.8,2.3333333333333335,7.25,5.8
25,25,2,2,3.333333333333333,2.0,7.25,1.8125,3.333333333333333,7.25,1.8125
26,26,11,2,3.25,2.0,9.666666666666666,0.9666666666666667,3.25,9.666666666666666,0.9666666666666667
27,27,16,2,3.513157894736842,2.0,29.0,0.6744186046511628,3.513157894736842,29.0,0.6744186046511628
28,28,10,2,2.8125,2.0,14.5,1.6111111111111112,2.8125,14.5,1.6111111111111112
29,29,5,2,3.7045454545454546,3.0,29.0,0.5,3.7045454545454546,29.0,0.5
30,30,5,2,3.0,2.0,14.5,1.380952380952381,3.0,14.5,1.380952380952381
