sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,0.5272727272727272,0.0,1.0,0.5272727272727272,0.0
2,2,0,5,1.0,0.0,0.7073170731707317,0.0,1.0,0.7073170731707317,0.0
3,3,0,4,1.0,0.0,1.0740740740740742,0.0,1.0,1.0740740740740742,0.0
4,4,0,3,1.0,0.0,1.1153846153846154,0.0,1.0,1.1153846153846154,0.0
5,5,0,5,1.0,0.0,4.142857142857143,0.0,1.0,4.142857142857143,0.0
6,6,0,5,1.0,0.0,2.230769230769231,0.0,1.0,2.230769230769231,0.0
7,7,0,4,1.0,0.0,2.9,0.0,1.0,2.9,0.0
8,8,0,1,1.0,0.0,9.666666666666666,0.0,1.0,9.666666666666666,0.0
9,9,2,6,2.5,1.0,0.7073170731707317,29.0,2.5,0.7073170731707317,29.0
10,10,2,4,2.5,2.0,1.0740740740740742,7.25,2.5,1.0740740740740742,7.25
11,11,2,3,3.0,3.0,1.1153846153846154,3.2222222222222223,3.0,1.1153846153846154,3.2222222222222223
12,12,2,5,2.5,2.0,1.45,7.25,2.5,1.45,7.25
13,13,1,4,3.5,3.0,1.7058823529411764,3.625,3.5,1.7058823529411764,3.625
14,14,1,4,3.5,3.0,1.7058823529411764,3.625,3.5,1.7058823529411764,3.625
15,15,2,4,3.5,4.0,1.7058823529411764,1.8125,3.5,1.7058823529411764,1.8125
16,16,3,4,2.3333333333333335,1.0,3.625,9.666666666666666,2.3333333333333335,3.625,9.666666666666666
17,17,3,4,2.5,1.0,5.8,14.5,2.5,5.8,14.5
18,18,4,4,4.3,3.0,2.9,1.380952380952381,4.3,2.9,1.380952380952381
19,19,2,4,3.0,3.0,2.9,3.2222222222222223,3.0,2.9,3.2222222222222223
20,20,6,1,3.5,4.0,9.666666666666666,0.8529411764705882,3.5,9.666666666666666,0.8529411764705882
21,21,4,3,3.7777777777777777,4.0,5.8,0.90625,3.7777777777777777,5.8,0.90625
22,22,7,2,3.0,1.0,14.5,4.142857142857143,3.0,14.5,4.142857142857143
23,23,1,2,4.333333333333334,5.0,14.5,0.6041666666666666,4.333333333333334,14.5,0.6041666666666666
24,24,11,2,3.666666666666667,2.0,14.5,2.230769230769231,3.666666666666667,14.5,2.230769230769231
25,25,4,1,3.7777777777777777,4.0,29.0,0.90625,3.7777777777777777,29.0,0.90625
26,26,14,1,3.894736842105263,2.0,29.0,1.0357142857142858,3.894736842105263,29.0,1.0357142857142858
27,27,4,1,4.15,2.0,29.0,0.8055555555555556,4.15,29.0,0.8055555555555556
28,28,5,1,4.0,3.0,29.0,1.2608695652173914,4.0,29.0,1.2608695652173914
29,29,3,0,2.8,2.0,0.0,2.6363636363636362,2.8,0.0,2.6363636363636362
30,30,7,0,3.9743589743589745,2.0,0.0,0.5918367346938775,3.9743589743589745,0.0,0.5918367346938775
