sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,0.5625,0.0,1.0,0.5625,0.0
2,2,0,2,1.0,0.0,0.7297297297297297,0.0,1.0,0.7297297297297297,0.0
3,3,0,3,1.0,0.0,0.6136363636363636,0.0,1.0,0.6136363636363636,0.0
4,4,0,2,1.0,0.0,1.8,0.0,1.0,1.8,0.0
5,5,0,2,1.0,0.0,6.75,0.0,1.0,6.75,0.0
6,6,0,1,1.0,0.0,27.0,0.0,1.0,27.0,0.0
7,7,1,0,2.0,1.0,0.0,27.0,2.0,0.0,27.0
8,8,1,5,2.0,1.0,0.84375,27.0,2.0,0.84375,27.0
9,9,1,6,2.0,1.0,0.9,27.0,2.0,0.9,27.0
10,10,1,4,3.0,2.0,1.125,9.0,3.0,1.125,9.0
11,11,2,4,2.0,1.0,1.125,13.5,2.0,1.125,13.5
12,12,2,3,3.0,2.0,1.588235294117647,4.5,3.0,1.588235294117647,4.5
13,13,4,2,3.2,2.0,1.588235294117647,2.7,3.2,1.588235294117647,2.7
14,14,2,2,3.0,2.0,1.588235294117647,4.5,3.0,1.588235294117647,4.5
15,15,4,2,3.2,2.0,1.8,2.7,3.2,1.8,2.7
16,16,1,2,2.0,1.0,1.8,27.0,2.0,1.8,27.0
17,17,3,2,3.4,3.0,3.375,1.4210526315789473,3.4,3.375,1.4210526315789473
18,18,9,2,3.625,2.0,3.375,1.588235294117647,3.625,3.375,1.588235294117647
19,19,3,3,4.0,3.0,3.0,1.35,4.0,3.0,1.35
20,20,2,2,4.25,4.0,13.5,0.84375,4.25,13.5,0.84375
21,21,3,3,4.272727272727273,3.0,9.0,0.8181818181818182,4.272727272727273,9.0,0.8181818181818182
22,22,2,1,2.5,1.0,27.0,13.5,2.5,27.0,13.5
23,23,1,1,4.0,3.0,27.0,2.4545454545454546,4.0,27.0,2.4545454545454546
24,24,1,1,4.75,4.0,27.0,0.54,4.75,27.0,0.54
25,25,8,1,4.961538461538462,4.0,0.0,0.5094339622641509,4.961538461538462,0.0,0.5094339622641509
26,26,1,1,4.75,4.0,27.0,0.54,4.75,27.0,0.54
27,27,5,0,4.375,3.0,0.0,0.7714285714285715,4.375,0.0,0.7714285714285715
28,28,2,0,3.333333333333333,3.0,0.0,2.4545454545454546,3.333333333333333,0.0,2.4545454545454546
