sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,4,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2,2,0,6,1.0,0.0,1.0740740740740742,0.0,1.0,1.0740740740740742,0.0
3,3,0,7,1.0,0.0,0.6170212765957447,0.0,1.0,0.6170212765957447,0.0
4,4,0,6,1.0,0.0,1.9333333333333333,0.0,1.0,1.9333333333333333,0.0
5,5,0,5,1.0,0.0,5.8,0.0,1.0,5.8,0.0
6,6,2,4,2.5,1.0,1.0357142857142858,29.0,2.5,1.0357142857142858,29.0
7,7,1,9,2.0,1.0,0.8529411764705882,29.0,2.0,0.8529411764705882,29.0
8,8,3,7,2.6666666666666665,1.0,1.5263157894736843,14.5,2.6666666666666665,1.5263157894736843,14.5
9,9,3,6,2.3333333333333335,1.0,1.5263157894736843,9.666666666666666,2.3333333333333335,1.5263157894736843,9.666666666666666
10,10,1,6,3.0,2.0,1.2608695652173914,9.666666666666666,3.0,1.2608695652173914,9.666666666666666
11,11,1,4,4.0,3.0,1.7058823529411764,4.833333333333333,4.0,1.7058823529411764,4.833333333333333
12,12,2,3,2.0,1.0,1.8125,14.5,2.0,1.8125,14.5
13,13,7,3,3.5454545454545454,2.0,1.9333333333333333,2.0714285714285716,3.5454545454545454,1.9333333333333333,2.0714285714285716
14,14,1,5,4.0,3.0,1.8125,4.833333333333333,4.0,1.8125,4.833333333333333
15,15,3,5,3.75,3.0,3.2222222222222223,2.0714285714285716,3.75,3.2222222222222223,2.0714285714285716
16,16,9,4,3.5384615384615383,2.0,3.625,1.7058823529411764,3.5384615384615383,3.625,1.7058823529411764
17,17,6,4,2.5,1.0,3.625,4.833333333333333,2.5,3.625,4.833333333333333
18,18,3,3,3.0,2.0,4.142857142857143,2.6363636363636362,3.0,4.142857142857143,2.6363636363636362
19,19,2,3,3.5,4.0,4.142857142857143,2.6363636363636362,3.5,4.142857142857143,2.6363636363636362
20,20,1,3,3.0,2.0,4.142857142857143,9.666666666666666,3.0,4.142857142857143,9.666666666666666
21,21,4,4,2.25,1.0,4.833333333333333,7.25,2.25,4.833333333333333,7.25
22,22,15,5,3.7551020408163263,2.0,7.25,0.725,3.7551020408163263,7.25,0.725
23,23,3,5,4.0,3.0,7.25,0.4461538461538462,4.0,7.25,0.4461538461538462
24,24,2,4,3.5,4.0,4.833333333333333,2.6363636363636362,3.5,4.833333333333333,2.6363636363636362
25,25,13,3,3.8048780487804876,2.0,4.833333333333333,0.6904761904761905,3.8048780487804876,4.833333333333333,0.6904761904761905
26,26,12,3,3.5,2.0,4.142857142857143,1.8125,3.5,4.142857142857143,1.8125
27,27,5,2,2.6666666666666665,2.0,3.625,3.2222222222222223,2.6666666666666665,3.625,3.2222222222222223
28,28,13,1,3.8529411764705883,2.0,4.142857142857143,0.7073170731707317,3.8529411764705883,4.142857142857143,0.7073170731707317
29,29,8,0,3.7142857142857144,2.0,0.0,0.6041666666666666,3.7142857142857144,0.0,0.6041666666666666
30,30,4,0,3.5454545454545454,2.0,0.0,1.0357142857142858,3.5454545454545454,0.0,1.0357142857142858
