sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,2.230769230769231,0.0,1.0,2.230769230769231,0.0
2,2,0,2,1.0,0.0,0.6041666666666666,0.0,1.0,0.6041666666666666,0.0
3,3,0,4,1.0,0.0,0.5576923076923077,0.0,1.0,0.5576923076923077,0.0
4,4,0,3,1.0,0.0,0.7631578947368421,0.0,1.0,0.7631578947368421,0.0
5,5,0,3,1.0,0.0,4.142857142857143,0.0,1.0,4.142857142857143,0.0
6,6,1,5,2.0,1.0,0.7837837837837838,29.0,2.0,0.7837837837837838,29.0
7,7,3,4,2.0,1.0,0.9354838709677419,9.666666666666666,2.0,0.9354838709677419,9.666666666666666
8,8,1,6,2.0,1.0,0.9354838709677419,29.0,2.0,0.9354838709677419,29.0
9,9,1,5,3.0,2.0,0.9354838709677419,9.666666666666666,3.0,0.9354838709677419,9.666666666666666
10,10,5,9,3.5555555555555554,2.0,1.45,2.4166666666666665,3.5555555555555554,1.45,2.4166666666666665
11,11,2,8,3.5,2.0,1.3181818181818181,4.833333333333333,3.5,1.3181818181818181,4.833333333333333
12,12,1,6,3.0,2.0,1.5263157894736843,9.666666666666666,3.0,1.5263157894736843,9.666666666666666
13,13,6,6,4.230769230769231,3.0,2.0714285714285716,1.380952380952381,4.230769230769231,2.0714285714285716,1.380952380952381
14,14,2,5,2.5,2.0,1.8125,7.25,2.5,1.8125,7.25
15,15,6,5,4.230769230769231,3.0,1.9333333333333333,1.380952380952381,4.230769230769231,1.9333333333333333,1.380952380952381
16,16,4,3,4.25,3.0,2.9,1.16,4.25,2.9,1.16
17,17,5,4,4.642857142857142,4.0,4.142857142857143,0.9666666666666667,4.642857142857142,4.142857142857143,0.9666666666666667
18,18,2,3,2.0,1.0,4.142857142857143,14.5,2.0,4.142857142857143,14.5
19,19,2,2,2.6666666666666665,2.0,4.833333333333333,4.833333333333333,2.6666666666666665,4.833333333333333,4.833333333333333
20,20,2,2,4.0,3.0,4.833333333333333,1.45,4.0,4.833333333333333,1.45
21,21,6,3,4.1764705882352935,4.0,7.25,0.6744186046511628,4.1764705882352935,7.25,0.6744186046511628
22,22,3,2,4.153846153846153,3.0,9.666666666666666,0.6041666666666666,4.153846153846153,9.666666666666666,0.6041666666666666
23,23,9,2,3.3076923076923075,2.0,7.25,2.6363636363636362,3.3076923076923075,7.25,2.6363636363636362
24,24,5,1,4.642857142857142,4.0,9.666666666666666,0.9354838709677419,4.642857142857142,9.666666666666666,0.9354838709677419
25,25,14,2,4.297872340425532,2.0,29.0,0.7073170731707317,4.297872340425532,29.0,0.7073170731707317
26,26,6,2,4.230769230769231,3.0,14.5,1.3181818181818181,4.230769230769231,14.5,1.3181818181818181
27,27,3,2,3.0,2.0,14.5,3.2222222222222223,3.0,14.5,3.2222222222222223
28,28,3,1,4.090909090909091,3.0,29.0,0.5178571428571429,4.090909090909091,29.0,0.5178571428571429
29,29,3,0,3.8,3.0,0.0,1.7058823529411764,3.8,0.0,1.7058823529411764
30,30,6,0,3.6,2.0,0.0,2.0714285714285716,3.6,0.0,2.0714285714285716
