sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,2.4166666666666665,0.0,1.0,2.4166666666666665,0.0
2,2,0,3,1.0,0.0,0.58,0.0,1.0,0.58,0.0
3,3,0,5,1.0,0.0,0.7837837837837838,0.0,1.0,0.7837837837837838,0.0
4,4,0,7,1.0,0.0,0.8529411764705882,0.0,1.0,0.8529411764705882,0.0
5,5,0,6,1.0,0.0,0.8787878787878788,0.0,1.0,0.8787878787878788,0.0
6,6,0,4,1.0,0.0,7.25,0.0,1.0,7.25,0.0
7,7,0,2,1.0,0.0,14.5,0.0,1.0,14.5,0.0
8,8,1,5,2.0,1.0,0.7837837837837838,29.0,2.0,0.7837837837837838,29.0
9,9,3,5,2.3333333333333335,2.0,0.90625,5.8,2.3333333333333335,0.90625,5.8
10,10,3,4,2.8,3.0,1.16,2.9,2.8,1.16,2.9
11,11,4,4,2.25,2.0,1.5263157894736843,4.833333333333333,2.25,1.5263157894736843,4.833333333333333
12,12,3,5,2.8,3.0,1.16,2.9,2.8,1.16,2.9
13,13,1,4,3.75,4.0,1.5263157894736843,1.7058823529411764,3.75,1.5263157894736843,1.7058823529411764
14,14,3,4,3.916666666666667,2.0,3.2222222222222223,1.6111111111111112,3.916666666666667,3.2222222222222223,1.6111111111111112
15,15,7,4,3.0,1.0,2.9,4.142857142857143,3.0,2.9,4.142857142857143
16,16,2,4,3.5,3.0,4.833333333333333,1.9333333333333333,3.5,4.833333333333333,1.9333333333333333
17,17,2,4,2.0,1.0,4.833333333333333,14.5,2.0,4.833333333333333,14.5
18,18,2,4,3.5,3.0,4.833333333333333,1.9333333333333333,3.5,4.833333333333333,1.9333333333333333
19,19,5,4,3.8421052631578947,2.0,5.8,1.1153846153846154,3.8421052631578947,5.8,1.1153846153846154
20,20,9,6,3.5217391304347827,2.0,3.625,2.6363636363636362,3.5217391304347827,3.625,2.6363636363636362
21,21,1,4,3.25,3.0,7.25,1.3181818181818181,3.25,7.25,1.3181818181818181
22,22,2,3,3.5,3.0,9.666666666666666,1.380952380952381,3.5,9.666666666666666,1.380952380952381
23,23,5,2,3.8421052631578947,2.0,14.5,1.0740740740740742,3.8421052631578947,14.5,1.0740740740740742
24,24,7,2,3.769230769230769,3.0,29.0,0.6904761904761905,3.769230769230769,29.0,0.6904761904761905
25,25,1,0,2.0,1.0,0.0,29.0,2.0,0.0,29.0
26,26,8,0,3.263157894736842,2.0,0.0,2.9,3.263157894736842,0.0,2.9
27,27,11,0,3.8536585365853657,2.0,0.0,0.7837837837837838,3.8536585365853657,0.0,0.7837837837837838
28,28,9,0,3.9142857142857146,2.0,0.0,1.0,3.9142857142857146,0.0,1.0
29,29,3,0,3.888888888888889,3.0,0.0,0.7435897435897436,3.888888888888889,0.0,0.7435897435897436
30,30,4,0,3.875,2.0,0.0,1.6111111111111112,3.875,0.0,1.6111111111111112
