sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,4.142857142857143,0.0,1.0,4.142857142857143,0.0
2,2,0,6,1.0,0.0,0.7435897435897436,0.0,1.0,0.7435897435897436,0.0
3,3,0,7,1.0,0.0,1.7058823529411764,0.0,1.0,1.7058823529411764,0.0
4,4,0,7,1.0,0.0,1.9333333333333333,0.0,1.0,1.9333333333333333,0.0
5,5,0,7,1.0,0.0,1.16,0.0,1.0,1.16,0.0
6,6,0,5,1.0,0.0,2.230769230769231,0.0,1.0,2.230769230769231,0.0
7,7,0,5,1.0,0.0,2.230769230769231,0.0,1.0,2.230769230769231,0.0
8,8,0,4,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
9,9,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
10,10,1,7,2.0,1.0,1.9333333333333333,29.0,2.0,1.9333333333333333,29.0
11,11,1,7,2.0,1.0,1.9333333333333333,29.0,2.0,1.9333333333333333,29.0
12,12,1,7,2.0,1.0,1.16,29.0,2.0,1.16,29.0
13,13,3,4,2.6666666666666665,2.0,2.4166666666666665,4.142857142857143,2.6666666666666665,2.4166666666666665,4.142857142857143
14,14,2,5,2.5,2.0,2.230769230769231,7.25,2.5,2.230769230769231,7.25
15,15,3,5,3.5,3.0,2.4166666666666665,3.2222222222222223,3.5,2.4166666666666665,3.2222222222222223
16,16,2,5,2.5,2.0,2.230769230769231,7.25,2.5,2.230769230769231,7.25
17,17,2,2,3.0,3.0,7.25,3.2222222222222223,3.0,7.25,3.2222222222222223
18,18,7,2,2.4285714285714284,1.0,7.25,4.142857142857143,2.4285714285714284,7.25,4.142857142857143
19,19,10,2,3.1333333333333333,2.0,7.25,2.4166666666666665,3.1333333333333333,7.25,2.4166666666666665
20,20,3,2,2.75,3.0,7.25,2.9,2.75,7.25,2.9
21,21,3,2,2.75,3.0,7.25,2.9,2.75,7.25,2.9
22,22,9,3,3.5,2.0,14.5,0.8529411764705882,3.5,14.5,0.8529411764705882
23,23,5,3,3.333333333333333,3.0,9.666666666666666,2.4166666666666665,3.333333333333333,9.666666666666666,2.4166666666666665
24,24,11,3,3.0625,1.0,9.666666666666666,2.6363636363636362,3.0625,9.666666666666666,2.6363636363636362
25,25,4,3,2.5,2.0,9.666666666666666,4.833333333333333,2.5,9.666666666666666,4.833333333333333
26,26,14,3,3.0,1.0,9.666666666666666,2.0714285714285716,3.0,9.666666666666666,2.0714285714285716
27,27,4,3,3.3636363636363633,2.0,14.5,0.9354838709677419,3.3636363636363633,14.5,0.9354838709677419
28,28,16,1,3.5256410256410255,2.0,0.0,0.6744186046511628,3.5256410256410255,0.0,0.6744186046511628
29,29,6,1,3.5,2.0,29.0,0.6041666666666666,3.5,29.0,0.6041666666666666
30,30,8,1,2.8,1.0,29.0,3.625,2.8,29.0,3.625
