sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,0.9333333333333333,0.0,1.0,0.9333333333333333,0.0
2,2,0,4,1.0,0.0,0.5490196078431373,0.0,1.0,0.5490196078431373,0.0
3,3,0,5,1.0,0.0,0.9333333333333333,0.0,1.0,0.9333333333333333,0.0
4,4,0,4,1.0,0.0,1.8666666666666667,0.0,1.0,1.8666666666666667,0.0
5,5,0,4,1.0,0.0,7.0,0.0,1.0,7.0,0.0
6,6,0,1,1.0,0.0,9.333333333333334,0.0,1.0,9.333333333333334,0.0
7,7,2,5,2.5,1.0,0.6222222222222222,28.0,2.5,0.6222222222222222,28.0
8,8,1,4,3.0,2.0,0.6511627906976745,9.333333333333334,3.0,0.6511627906976745,9.333333333333334
9,9,1,3,4.0,3.0,1.0,4.666666666666667,4.0,1.0,4.666666666666667
10,10,3,5,4.0,2.0,1.2173913043478262,3.5,4.0,1.2173913043478262,3.5
11,11,2,5,2.5,1.0,1.1666666666666667,14.0,2.5,1.1666666666666667,14.0
12,12,2,4,2.5,1.0,1.4736842105263157,14.0,2.5,1.4736842105263157,14.0
13,13,3,5,2.3333333333333335,1.0,1.5555555555555556,9.333333333333334,2.3333333333333335,1.5555555555555556,9.333333333333334
14,14,7,5,3.4,2.0,1.6470588235294117,2.0,3.4,1.6470588235294117,2.0
15,15,6,4,3.7333333333333334,3.0,2.5454545454545454,1.2727272727272727,3.7333333333333334,2.5454545454545454,1.2727272727272727
16,16,1,4,3.75,4.0,2.8,0.8235294117647058,3.75,2.8,0.8235294117647058
17,17,5,4,3.375,3.0,7.0,1.5555555555555556,3.375,7.0,1.5555555555555556
18,18,4,4,3.9230769230769234,4.0,9.333333333333334,0.7368421052631579,3.9230769230769234,9.333333333333334,0.7368421052631579
19,19,5,4,3.7857142857142856,3.0,7.0,1.1666666666666667,3.7857142857142856,7.0,1.1666666666666667
20,20,2,2,3.0,3.0,14.0,4.0,3.0,14.0,4.0
21,21,4,2,3.5,2.0,14.0,2.8,3.5,14.0,2.8
22,22,7,2,3.9545454545454546,4.0,14.0,0.7777777777777778,3.9545454545454546,14.0,0.7777777777777778
23,23,2,2,3.0,3.0,14.0,4.0,3.0,14.0,4.0
24,24,1,2,2.0,1.0,14.0,28.0,2.0,14.0,28.0
25,25,1,2,4.75,5.0,14.0,0.5833333333333334,4.75,14.0,0.5833333333333334
26,26,5,2,3.375,3.0,14.0,1.5555555555555556,3.375,14.0,1.5555555555555556
27,27,13,2,4.076923076923077,3.0,28.0,0.6511627906976745,4.076923076923077,28.0,0.6511627906976745
28,28,2,0,3.0,3.0,0.0,4.0,3.0,0.0,4.0
29,29,12,0,4.131578947368421,3.0,0.0,0.6222222222222222,4.131578947368421,0.0,0.6222222222222222
