sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,5,1.0,0.0,0.8787878787878788,0.0,1.0,0.8787878787878788,0.0
2,2,0,4,1.0,0.0,1.8125,0.0,1.0,1.8125,0.0
3,3,0,5,1.0,0.0,2.6363636363636362,0.0,1.0,2.6363636363636362,0.0
4,4,0,6,1.0,0.0,1.8125,0.0,1.0,1.8125,0.0
5,5,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
6,6,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
7,7,0,2,1.0,0.0,14.5,0.0,1.0,14.5,0.0
8,8,0,2,1.0,0.0,14.5,0.0,1.0,14.5,0.0
9,9,0,3,1.0,0.0,9.666666666666666,0.0,1.0,9.666666666666666,0.0
10,10,0,2,1.0,0.0,14.5,0.0,1.0,14.5,0.0
11,11,1,3,2.0,1.0,2.230769230769231,29.0,2.0,2.230769230769231,29.0
12,12,1,3,2.0,1.0,3.2222222222222223,29.0,2.0,3.2222222222222223,29.0
13,13,1,6,2.0,1.0,1.8125,29.0,2.0,1.8125,29.0
14,14,1,5,2.0,1.0,1.9333333333333333,29.0,2.0,1.9333333333333333,29.0
15,15,2,4,2.5,2.0,3.625,7.25,2.5,3.625,7.25
16,16,3,4,2.6666666666666665,2.0,3.625,5.8,2.6666666666666665,3.625,5.8
17,17,1,0,2.0,1.0,0.0,29.0,2.0,0.0,29.0
18,18,1,1,2.0,1.0,29.0,29.0,2.0,29.0,29.0
19,19,1,1,2.0,1.0,29.0,29.0,2.0,29.0,29.0
20,20,6,1,2.5,2.0,29.0,3.625,2.5,29.0,3.625
21,21,6,1,3.2142857142857144,2.0,0.0,1.5263157894736843,3.2142857142857144,0.0,1.5263157894736843
22,22,3,2,2.6666666666666665,2.0,14.5,5.8,2.6666666666666665,14.5,5.8
23,23,5,2,3.142857142857143,2.0,14.5,2.6363636363636362,3.142857142857143,14.5,2.6363636363636362
24,24,6,2,2.5,2.0,14.5,3.625,2.5,14.5,3.625
25,25,1,2,2.0,1.0,14.5,29.0,2.0,14.5,29.0
26,26,2,2,3.5,3.0,14.5,1.9333333333333333,3.5,14.5,1.9333333333333333
27,27,11,2,3.344827586206897,3.0,29.0,0.9354838709677419,3.344827586206897,29.0,0.9354838709677419
28,28,9,1,2.909090909090909,2.0,9.666666666666666,2.6363636363636362,2.909090909090909,9.666666666666666,2.6363636363636362
29,29,10,0,3.3600000000000003,3.0,0.0,0.8787878787878788,3.3600000000000003,0.0,0.8787878787878788
30,30,2,0,3.5,3.0,0.0,1.9333333333333333,3.5,0.0,1.9333333333333333
