sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,0.6444444444444445,0.0,1.0,0.6444444444444445,0.0
2,2,0,2,1.0,0.0,0.6444444444444445,0.0,1.0,0.6444444444444445,0.0
3,3,0,2,1.0,0.0,0.6904761904761905,0.0,1.0,0.6904761904761905,0.0
4,4,0,2,1.0,0.0,1.5263157894736843,0.0,1.0,1.5263157894736843,0.0
5,5,0,2,1.0,0.0,1.2608695652173914,0.0,1.0,1.2608695652173914,0.0
6,6,0,3,1.0,0.0,1.380952380952381,0.0,1.0,1.380952380952381,0.0
7,7,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
8,8,0,2,1.0,0.0,3.625,0.0,1.0,3.625,0.0
9,9,0,2,1.0,0.0,3.625,0.0,1.0,3.625,0.0
10,10,0,4,1.0,0.0,3.625,0.0,1.0,3.625,0.0
11,11,2,2,2.0,1.0,2.4166666666666665,14.5,2.0,2.4166666666666665,14.5
12,12,1,2,2.0,1.0,1.9333333333333333,29.0,2.0,1.9333333333333333,29.0
13,13,3,3,2.0,1.0,1.0740740740740742,9.666666666666666,2.0,1.0740740740740742,9.666666666666666
14,14,1,3,3.0,2.0,1.3181818181818181,4.142857142857143,3.0,1.3181818181818181,4.142857142857143
15,15,1,5,4.0,3.0,1.9333333333333333,2.4166666666666665,4.0,1.9333333333333333,2.4166666666666665
16,16,1,5,2.0,1.0,1.9333333333333333,29.0,2.0,1.9333333333333333,29.0
17,17,4,5,4.5,4.0,2.0714285714285716,1.3181818181818181,4.5,2.0714285714285716,1.3181818181818181
18,18,3,2,4.777777777777778,4.0,3.625,1.2083333333333333,4.777777777777778,3.625,1.2083333333333333
19,19,1,4,3.0,2.0,3.625,9.666666666666666,3.0,3.625,9.666666666666666
20,20,2,4,3.5,2.0,3.625,3.625,3.5,3.625,3.625
21,21,3,5,4.777777777777778,4.0,4.142857142857143,1.2083333333333333,4.777777777777778,4.142857142857143,1.2083333333333333
22,22,9,5,4.166666666666666,3.0,7.25,0.7631578947368421,4.166666666666666,7.25,0.7631578947368421
23,23,3,5,2.5,2.0,5.8,4.142857142857143,2.5,5.8,4.142857142857143
24,24,4,1,4.4,3.0,29.0,0.8529411764705882,4.4,29.0,0.8529411764705882
25,25,3,1,4.277777777777778,4.0,29.0,0.5918367346938775,4.277777777777778,29.0,0.5918367346938775
26,26,8,1,3.9444444444444446,2.0,29.0,1.6111111111111112,3.9444444444444446,29.0,1.6111111111111112
27,27,14,1,4.195121951219512,3.0,29.0,0.8285714285714286,4.195121951219512,29.0,0.8285714285714286
28,28,6,1,4.130434782608695,3.0,29.0,0.6904761904761905,4.130434782608695,29.0,0.6904761904761905
29,29,7,0,4.1454545454545455,3.0,0.0,0.5576923076923077,4.1454545454545455,0.0,0.5576923076923077
30,30,2,0,2.6666666666666665,2.0,0.0,4.833333333333333,2.6666666666666665,0.0,4.833333333333333
