sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,0.48333333333333334,0.0,1.0,0.48333333333333334,0.0
2,2,0,5,1.0,0.0,0.7631578947368421,0.0,1.0,0.7631578947368421,0.0
3,3,0,4,1.0,0.0,0.8787878787878788,0.0,1.0,0.8787878787878788,0.0
4,4,0,3,1.0,0.0,1.16,0.0,1.0,1.16,0.0
5,5,0,1,1.0,0.0,1.9333333333333333,0.0,1.0,1.9333333333333333,0.0
6,6,0,1,1.0,0.0,1.9333333333333333,0.0,1.0,1.9333333333333333,0.0
7,7,0,5,1.0,0.0,4.142857142857143,0.0,1.0,4.142857142857143,0.0
8,8,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
9,9,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
10,10,1,3,2.0,1.0,0.7073170731707317,29.0,2.0,0.7073170731707317,29.0
11,11,2,5,2.5,1.0,0.7837837837837838,29.0,2.5,0.7837837837837838,29.0
12,12,1,3,3.0,2.0,1.16,9.666666666666666,3.0,1.16,9.666666666666666
13,13,2,2,2.5,1.0,1.2083333333333333,14.5,2.5,1.2083333333333333,14.5
14,14,4,4,2.5,2.0,1.2083333333333333,4.833333333333333,2.5,1.2083333333333333,4.833333333333333
15,15,6,4,2.6666666666666665,2.0,1.6111111111111112,3.625,2.6666666666666665,1.6111111111111112,3.625
16,16,1,5,3.333333333333333,3.0,1.6111111111111112,2.4166666666666665,3.333333333333333,1.6111111111111112,2.4166666666666665
17,17,5,6,3.7222222222222223,3.0,2.230769230769231,1.380952380952381,3.7222222222222223,2.230769230769231,1.380952380952381
18,18,6,6,2.6666666666666665,3.0,2.0714285714285716,2.6363636363636362,2.6666666666666665,2.0714285714285716,2.6363636363636362
19,19,2,5,3.875,4.0,4.142857142857143,1.0740740740740742,3.875,4.142857142857143,1.0740740740740742
20,20,8,5,4.0625,4.0,4.833333333333333,0.8055555555555556,4.0625,4.833333333333333,0.8055555555555556
21,21,6,4,2.5,3.0,3.625,1.9333333333333333,2.5,3.625,1.9333333333333333
22,22,1,4,4.333333333333334,4.0,3.625,1.5263157894736843,4.333333333333334,3.625,1.5263157894736843
23,23,1,4,3.333333333333333,3.0,3.625,2.4166666666666665,3.333333333333333,3.625,2.4166666666666665
24,24,7,3,4.161290322580645,4.0,7.25,0.6904761904761905,4.161290322580645,7.25,0.6904761904761905
25,25,4,2,3.8,3.0,14.5,1.2608695652173914,3.8,14.5,1.2608695652173914
26,26,3,1,4.083333333333334,5.0,29.0,0.5272727272727272,4.083333333333334,29.0,0.5272727272727272
27,27,8,1,4.171428571428571,4.0,29.0,0.6744186046511628,4.171428571428571,29.0,0.6744186046511628
28,28,5,0,3.7222222222222223,3.0,0.0,1.3181818181818181,3.7222222222222223,0.0,1.3181818181818181
29,29,5,0,4.3,4.0,0.0,0.47540983606557374,4.3,0.0,0.47540983606557374
30,30,11,0,4.043478260869565,3.0,0.0,0.8529411764705882,4.043478260869565,0.0,0.8529411764705882
