sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,4,1.0,0.0,0.725,0.0,1.0,0.725,0.0
2,2,0,1,1.0,0.0,1.5263157894736843,0.0,1.0,1.5263157894736843,0.0
3,3,0,1,1.0,0.0,1.5263157894736843,0.0,1.0,1.5263157894736843,0.0
4,4,0,3,1.0,0.0,1.1153846153846154,0.0,1.0,1.1153846153846154,0.0
5,5,0,5,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6,6,0,4,1.0,0.0,1.2608695652173914,0.0,1.0,1.2608695652173914,0.0
7,7,0,7,1.0,0.0,1.45,0.0,1.0,1.45,0.0
8,8,0,6,1.0,0.0,2.4166666666666665,0.0,1.0,2.4166666666666665,0.0
9,9,0,3,1.0,0.0,5.8,0.0,1.0,5.8,0.0
10,10,4,3,2.0,1.0,2.6363636363636362,7.25,2.0,2.6363636363636362,7.25
11,11,1,4,2.0,1.0,2.4166666666666665,29.0,2.0,2.4166666666666665,29.0
12,12,1,5,2.0,1.0,1.2083333333333333,29.0,2.0,1.2083333333333333,29.0
13,13,4,6,2.25,2.0,1.5263157894736843,4.833333333333333,2.25,1.5263157894736843,4.833333333333333
14,14,1,5,2.0,1.0,2.230769230769231,29.0,2.0,2.230769230769231,29.0
15,15,4,5,2.857142857142857,2.0,2.230769230769231,3.625,2.857142857142857,2.230769230769231,3.625
16,16,1,3,2.0,1.0,3.2222222222222223,29.0,2.0,3.2222222222222223,29.0
17,17,1,4,3.0,2.0,3.625,9.666666666666666,3.0,3.625,9.666666666666666
18,18,2,4,3.2,3.0,4.833333333333333,1.8125,3.2,4.833333333333333,1.8125
19,19,8,4,2.7857142857142856,2.0,7.25,2.0714285714285716,2.7857142857142856,7.25,2.0714285714285716
20,20,4,4,3.75,4.0,7.25,1.0,3.75,7.25,1.0
21,21,7,4,3.1538461538461537,2.0,7.25,1.7058823529411764,3.1538461538461537,7.25,1.7058823529411764
22,22,6,4,2.7777777777777777,2.0,7.25,3.625,2.7777777777777777,7.25,3.625
23,23,3,4,2.8333333333333335,2.0,7.25,2.6363636363636362,2.8333333333333335,7.25,2.6363636363636362
24,24,11,1,4.0,3.0,0.0,0.5918367346938775,4.0,0.0,0.5918367346938775
25,25,3,1,3.166666666666667,3.0,29.0,1.5263157894736843,3.166666666666667,29.0,1.5263157894736843
26,26,8,1,3.8,3.0,29.0,0.7073170731707317,3.8,29.0,0.7073170731707317
27,27,4,1,2.857142857142857,2.0,29.0,2.4166666666666665,2.857142857142857,29.0,2.4166666666666665
28,28,7,1,3.7941176470588234,3.0,29.0,0.6904761904761905,3.7941176470588234,29.0,0.6904761904761905
29,29,14,1,3.617021276595745,3.0,29.0,0.8529411764705882,3.617021276595745,29.0,0.8529411764705882
30,30,5,0,3.090909090909091,3.0,0.0,1.8125,3.090909090909091,0.0,1.8125
