sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,4,1.0,0.0,0.5087719298245614,0.0,1.0,0.5087719298245614,0.0
2,2,0,2,1.0,0.0,1.45,0.0,1.0,1.45,0.0
3,3,0,3,1.0,0.0,3.2222222222222223,0.0,1.0,3.2222222222222223,0.0
4,4,0,3,1.0,0.0,4.142857142857143,0.0,1.0,4.142857142857143,0.0
5,5,0,3,1.0,0.0,9.666666666666666,0.0,1.0,9.666666666666666,0.0
6,6,1,5,2.0,1.0,0.725,29.0,2.0,0.725,29.0
7,7,1,5,2.0,1.0,1.0740740740740742,29.0,2.0,1.0740740740740742,29.0
8,8,1,10,3.0,2.0,1.0357142857142858,9.666666666666666,3.0,1.0357142857142858,9.666666666666666
9,9,1,9,4.0,3.0,1.16,4.833333333333333,4.0,1.16,4.833333333333333
10,10,2,6,4.5,3.0,1.3181818181818181,4.142857142857143,4.5,1.3181818181818181,4.142857142857143
11,11,1,4,3.0,2.0,2.0714285714285716,9.666666666666666,3.0,2.0714285714285716,9.666666666666666
12,12,1,2,4.0,3.0,3.625,4.833333333333333,4.0,3.625,4.833333333333333
13,13,3,3,3.333333333333333,2.0,3.2222222222222223,5.8,3.333333333333333,3.2222222222222223,5.8
14,14,3,3,2.3333333333333335,1.0,3.2222222222222223,9.666666666666666,2.3333333333333335,3.2222222222222223,9.666666666666666
15,15,5,5,4.0,2.0,2.6363636363636362,4.142857142857143,4.0,2.6363636363636362,4.142857142857143
16,16,2,5,4.5,3.0,2.6363636363636362,4.142857142857143,4.5,2.6363636363636362,4.142857142857143
17,17,5,4,4.2,2.0,2.9,3.2222222222222223,4.2,2.9,3.2222222222222223
18,18,7,5,3.428571428571429,1.0,3.2222222222222223,4.142857142857143,3.428571428571429,3.2222222222222223,4.142857142857143
19,19,2,5,5.0,4.0,3.2222222222222223,2.6363636363636362,5.0,3.2222222222222223,2.6363636363636362
20,20,2,3,4.5,3.0,4.142857142857143,4.142857142857143,4.5,4.142857142857143,4.142857142857143
21,21,5,4,4.166666666666666,2.0,4.833333333333333,1.380952380952381,4.166666666666666,4.833333333333333,1.380952380952381
22,22,2,3,4.5,3.0,5.8,1.9333333333333333,4.5,5.8,1.9333333333333333
23,23,3,3,4.666666666666666,3.0,5.8,3.625,4.666666666666666,5.8,3.625
24,24,13,3,3.8125,2.0,5.8,1.0740740740740742,3.8125,5.8,1.0740740740740742
25,25,2,4,4.0,2.0,7.25,1.8125,4.0,7.25,1.8125
26,26,6,4,3.571428571428571,2.0,7.25,1.3181818181818181,3.571428571428571,7.25,1.3181818181818181
27,27,10,3,3.7857142857142856,3.0,14.5,0.5686274509803921,3.7857142857142856,14.5,0.5686274509803921
28,28,21,2,3.9333333333333336,2.0,7.25,1.0,3.9333333333333336,7.25,1.0
29,29,12,2,3.875,2.0,14.5,0.6590909090909091,3.875,14.5,0.6590909090909091
30,30,6,0,3.7,3.0,0.0,0.5178571428571429,3.7,0.0,0.5178571428571429
