sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
2,2,0,2,1.0,0.0,0.7435897435897436,0.0,1.0,0.7435897435897436,0.0
3,3,0,5,1.0,0.0,0.8529411764705882,0.0,1.0,0.8529411764705882,0.0
4,4,0,8,1.0,0.0,1.3181818181818181,0.0,1.0,1.3181818181818181,0.0
5,5,0,10,1.0,0.0,0.9354838709677419,0.0,1.0,0.9354838709677419,0.0
6,6,0,3,1.0,0.0,4.142857142857143,0.0,1.0,4.142857142857143,0.0
7,7,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
8,8,2,8,2.0,1.0,1.3181818181818181,14.5,2.0,1.3181818181818181,14.5
9,9,2,11,2.5,1.0,1.45,29.0,2.5,1.45,29.0
10,10,4,6,2.4,2.0,2.0714285714285716,4.833333333333333,2.4,2.0714285714285716,4.833333333333333
11,11,6,7,3.0769230769230766,2.0,2.4166666666666665,3.2222222222222223,3.0769230769230766,2.4166666666666665,3.2222222222222223
12,12,1,3,2.0,1.0,4.142857142857143,29.0,2.0,4.142857142857143,29.0
13,13,1,3,2.0,1.0,4.142857142857143,29.0,2.0,4.142857142857143,29.0
14,14,1,3,3.0,2.0,4.142857142857143,9.666666666666666,3.0,4.142857142857143,9.666666666666666
15,15,4,3,2.4,2.0,4.142857142857143,4.833333333333333,2.4,4.142857142857143,4.833333333333333
16,16,4,3,2.6,2.0,4.142857142857143,3.625,2.6,4.142857142857143,3.625
17,17,3,4,3.333333333333333,3.0,3.625,2.0714285714285716,3.333333333333333,3.625,2.0714285714285716
18,18,3,4,4.083333333333334,3.0,4.142857142857143,1.45,4.083333333333334,4.142857142857143,1.45
19,19,3,4,2.5,2.0,3.625,4.142857142857143,2.5,3.625,4.142857142857143
20,20,18,5,3.5098039215686274,2.0,7.25,1.380952380952381,3.5098039215686274,7.25,1.380952380952381
21,21,15,5,3.595744680851064,3.0,7.25,1.16,3.595744680851064,7.25,1.16
22,22,4,5,2.6,2.0,5.8,3.625,2.6,5.8,3.625
23,23,6,1,3.0769230769230766,2.0,29.0,2.9,3.0769230769230766,29.0,2.9
24,24,16,1,3.6730769230769234,3.0,0.0,0.9666666666666667,3.6730769230769234,0.0,0.9666666666666667
25,25,1,2,3.0,2.0,14.5,9.666666666666666,3.0,14.5,9.666666666666666
26,26,3,0,3.333333333333333,3.0,0.0,2.0714285714285716,3.333333333333333,0.0,2.0714285714285716
27,27,3,0,2.0,1.0,0.0,9.666666666666666,2.0,0.0,9.666666666666666
28,28,3,0,3.642857142857143,3.0,0.0,0.7435897435897436,3.642857142857143,0.0,0.7435897435897436
29,29,3,0,3.642857142857143,3.0,0.0,0.7435897435897436,3.642857142857143,0.0,0.7435897435897436
30,30,2,0,3.0,3.0,0.0,4.142857142857143,3.0,0.0,4.142857142857143
