sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,0.7837837837837838,0.0,1.0,0.7837837837837838,0.0
2,2,0,1,1.0,0.0,9.666666666666666,0.0,1.0,9.666666666666666,0.0
3,3,0,1,1.0,0.0,9.666666666666666,0.0,1.0,9.666666666666666,0.0
4,4,0,4,1.0,0.0,1.5263157894736843,0.0,1.0,1.5263157894736843,0.0
5,5,0,3,1.0,0.0,1.2083333333333333,0.0,1.0,1.2083333333333333,0.0
6,6,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
7,7,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
8,8,0,2,1.0,0.0,7.25,0.0,1.0,7.25,0.0
9,9,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
10,10,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
11,11,0,1,1.0,0.0,29.0,0.0,1.0,29.0,0.0
12,12,1,2,2.0,1.0,1.0740740740740742,29.0,2.0,1.0740740740740742,29.0
13,13,1,2,2.0,1.0,1.0740740740740742,29.0,2.0,1.0740740740740742,29.0
14,14,1,5,2.0,1.0,1.8125,29.0,2.0,1.8125,29.0
15,15,2,5,3.0,2.0,1.8125,7.25,3.0,1.8125,7.25
16,16,1,3,2.0,1.0,2.9,29.0,2.0,2.9,29.0
17,17,2,5,3.5,3.0,2.4166666666666665,2.6363636363636362,3.5,2.4166666666666665,2.6363636363636362
18,18,1,3,2.0,1.0,2.9,29.0,2.0,2.9,29.0
19,19,2,3,2.0,1.0,2.9,14.5,2.0,2.9,14.5
20,20,4,3,4.2,3.0,14.5,0.9666666666666667,4.2,14.5,0.9666666666666667
21,21,4,2,3.8,2.0,7.25,2.4166666666666665,3.8,7.25,2.4166666666666665
22,22,3,2,3.6,4.0,7.25,1.380952380952381,3.6,7.25,1.380952380952381
23,23,3,1,2.0,1.0,29.0,9.666666666666666,2.0,29.0,9.666666666666666
24,24,14,1,3.891304347826087,3.0,0.0,0.6304347826086957,3.891304347826087,0.0,0.6304347826086957
25,25,5,1,3.142857142857143,4.0,29.0,1.2608695652173914,3.142857142857143,29.0,1.2608695652173914
26,26,6,1,3.2857142857142856,2.0,29.0,2.4166666666666665,3.2857142857142856,29.0,2.4166666666666665
27,27,2,1,3.5,3.0,29.0,2.6363636363636362,3.5,29.0,2.6363636363636362
28,28,2,1,3.0,2.0,29.0,7.25,3.0,29.0,7.25
29,29,6,1,3.5,2.0,29.0,1.8125,3.5,29.0,1.8125
30,30,4,1,3.428571428571429,4.0,29.0,0.6304347826086957,3.428571428571429,29.0,0.6304347826086957
